participantId,group,distanceCondition,stepFromNewGoal,posterior
session_11_player1,One-step deliberate signal,equal_to_both,3,0.8366178220032815
session_11_player1,One-step deliberate signal,equal_to_both,4,0.9996363140014469
session_11_player1,One-step deliberate signal,equal_to_both,5,0.9999990280670836
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player1,0,0.5
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player1,1,0.5009079355067833
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player1,2,0.7519769343593454
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player1,3,0.7521554027430719
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player1,4,0.7513277000193204
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player1,5,0.7821255934801907
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player2,0,0.5
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player2,1,0.5466914543214405
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player2,2,0.9928415674191114
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player2,3,0.9966073957174792
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player2,4,0.9961728923335996
session_11_player1,Opportunity-gated communicative action mixture,closer_to_player2,5,0.999986589847774
session_11_player1,Opportunity-gated communicative action mixture,equal_to_both,0,0.5
session_11_player1,Opportunity-gated communicative action mixture,equal_to_both,1,0.458595173390992
session_11_player1,Opportunity-gated communicative action mixture,equal_to_both,2,0.42250317250233005
session_11_player1,Opportunity-gated communicative action mixture,equal_to_both,3,0.36502617530723575
session_11_player1,Opportunity-gated communicative action mixture,equal_to_both,4,0.4583491642681118
session_11_player1,Opportunity-gated communicative action mixture,equal_to_both,5,0.74971832584867
session_11_player1,Shared agency no signaling,closer_to_player1,0,0.5
session_11_player1,Shared agency no signaling,closer_to_player1,1,0.9997202624550044
session_11_player1,Shared agency no signaling,closer_to_player1,2,0.9999998064185126
session_11_player1,Shared agency no signaling,closer_to_player1,3,0.9999999996787862
session_11_player1,Shared agency no signaling,closer_to_player1,4,0.9999999999988812
session_11_player1,Shared agency no signaling,closer_to_player1,5,0.9999999999999868
session_11_player1,Shared agency no signaling,closer_to_player2,0,0.5
session_11_player1,Shared agency no signaling,closer_to_player2,1,0.5011740816766337
session_11_player1,Shared agency no signaling,closer_to_player2,2,0.6632266241325194
session_11_player1,Shared agency no signaling,closer_to_player2,3,0.6634946639068805
session_11_player1,Shared agency no signaling,closer_to_player2,4,0.6635392618569562
session_11_player1,Shared agency no signaling,closer_to_player2,5,0.6668399282184957
session_11_player1,Shared agency no signaling,equal_to_both,0,0.5
session_11_player1,Shared agency no signaling,equal_to_both,1,0.8306784789380529
session_11_player1,Shared agency no signaling,equal_to_both,2,0.8339943918282811
session_11_player1,Shared agency no signaling,equal_to_both,3,0.8366178220032815
session_11_player1,Shared agency no signaling,equal_to_both,4,0.9996363140014469
session_11_player1,Shared agency no signaling,equal_to_both,5,0.9999990280670836
session_11_player2,Goal-contrast signaling,closer_to_player1,0,0.5
session_11_player2,Goal-contrast signaling,closer_to_player1,1,0.7431889791949374
session_11_player2,Goal-contrast signaling,closer_to_player1,2,0.7506280578632136
session_11_player2,Goal-contrast signaling,closer_to_player1,3,0.7504118056245315
session_11_player2,Goal-contrast signaling,closer_to_player1,4,0.7498489972713547
session_11_player2,Goal-contrast signaling,closer_to_player1,5,0.7524810664609912
session_11_player2,Goal-contrast signaling,closer_to_player2,0,0.5
session_11_player2,Goal-contrast signaling,closer_to_player2,1,0.8111312474646245
session_11_player2,Goal-contrast signaling,closer_to_player2,2,0.9998407226537829
session_11_player2,Goal-contrast signaling,closer_to_player2,3,0.9997829342796936
session_11_player2,Goal-contrast signaling,closer_to_player2,4,0.9997115630398921
session_11_player2,Goal-contrast signaling,closer_to_player2,5,0.9999999833130437
session_11_player2,Goal-contrast signaling,equal_to_both,0,0.5
session_11_player2,Goal-contrast signaling,equal_to_both,1,0.9903790760733899
session_11_player2,Goal-contrast signaling,equal_to_both,2,0.9916828636900312
session_11_player2,Goal-contrast signaling,equal_to_both,3,0.9969220862706254
session_11_player2,Goal-contrast signaling,equal_to_both,4,0.9969942928204804
session_11_player2,Goal-contrast signaling,equal_to_both,5,0.9970939135642083
session_11_player2,One-step deliberate signal,closer_to_player1,0,0.5
session_11_player2,One-step deliberate signal,closer_to_player1,1,0.6360964232985847
session_11_player2,One-step deliberate signal,closer_to_player1,2,0.9892966737178087
session_11_player2,One-step deliberate signal,closer_to_player1,3,0.9996732459371848
session_11_player2,One-step deliberate signal,closer_to_player1,4,0.9997369888851358
session_11_player2,One-step deliberate signal,closer_to_player1,5,0.9999959803776833
session_11_player2,One-step deliberate signal,closer_to_player2,0,0.5
session_11_player2,One-step deliberate signal,closer_to_player2,1,0.6964039239867522
session_11_player2,One-step deliberate signal,closer_to_player2,2,0.7213443153068703
session_11_player2,One-step deliberate signal,closer_to_player2,3,0.7371728115133288
session_11_player2,One-step deliberate signal,closer_to_player2,4,0.7374159209185623
session_11_player2,One-step deliberate signal,closer_to_player2,5,0.7581637273252381
session_11_player2,One-step deliberate signal,equal_to_both,0,0.5
session_11_player2,One-step deliberate signal,equal_to_both,1,0.8289022056840311
session_11_player2,One-step deliberate signal,equal_to_both,2,0.8312586512744563
session_11_player2,One-step deliberate signal,equal_to_both,3,0.8332840242226033
session_11_player2,One-step deliberate signal,equal_to_both,4,0.8329975454161377
session_11_player2,One-step deliberate signal,equal_to_both,5,0.9999638909758835
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player1,0,0.5
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player1,1,0.5005641629700868
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player1,2,0.742249962962428
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player1,3,0.7467024160676193
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player1,4,0.7444587760116536
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player1,5,0.7453111900670644
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player2,0,0.5
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player2,1,0.9992025557579655
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player2,2,0.7045116050267852
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player2,3,0.9955280544069618
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player2,4,0.9999861745759953
session_11_player2,Opportunity-gated communicative action mixture,closer_to_player2,5,0.9999999259366871
session_11_player2,Opportunity-gated communicative action mixture,equal_to_both,0,0.5
session_11_player2,Opportunity-gated communicative action mixture,equal_to_both,1,0.822155597248321
session_11_player2,Opportunity-gated communicative action mixture,equal_to_both,2,0.8977740081016317
session_11_player2,Opportunity-gated communicative action mixture,equal_to_both,3,0.9429994118259554
session_11_player2,Opportunity-gated communicative action mixture,equal_to_both,4,0.9745484156009592
session_11_player2,Opportunity-gated communicative action mixture,equal_to_both,5,0.5000324604720553
session_11_player2,Shared agency no signaling,closer_to_player1,0,0.5
session_11_player2,Shared agency no signaling,closer_to_player1,1,0.6360964232985847
session_11_player2,Shared agency no signaling,closer_to_player1,2,0.8281279744883133
session_11_player2,Shared agency no signaling,closer_to_player1,3,0.9977739905960833
session_11_player2,Shared agency no signaling,closer_to_player1,4,0.9997179225666323
session_11_player2,Shared agency no signaling,closer_to_player1,5,0.9999957100503235
session_11_player2,Shared agency no signaling,closer_to_player2,0,0.5
session_11_player2,Shared agency no signaling,closer_to_player2,1,0.6964039239867522
session_11_player2,Shared agency no signaling,closer_to_player2,2,0.7213443153068703
session_11_player2,Shared agency no signaling,closer_to_player2,3,0.7371728115133288
session_11_player2,Shared agency no signaling,closer_to_player2,4,0.7374159209185623
session_11_player2,Shared agency no signaling,closer_to_player2,5,0.7581637273252381
session_11_player2,Shared agency no signaling,equal_to_both,0,0.5
session_11_player2,Shared agency no signaling,equal_to_both,1,0.8289022056840311
session_11_player2,Shared agency no signaling,equal_to_both,2,0.8292448591085139
session_11_player2,Shared agency no signaling,equal_to_both,3,0.8332717880657549
session_11_player2,Shared agency no signaling,equal_to_both,4,0.8329854191500566
session_11_player2,Shared agency no signaling,equal_to_both,5,0.9999516682821842
session_12_player1,Goal-contrast signaling,closer_to_player1,0,0.5
session_12_player1,Goal-contrast signaling,closer_to_player1,1,0.5287608052425351
session_12_player1,Goal-contrast signaling,closer_to_player1,2,0.7397941172715496
session_12_player1,Goal-contrast signaling,closer_to_player1,3,0.9999341653240074
session_12_player1,Goal-contrast signaling,closer_to_player1,4,0.9477855896101551
session_12_player1,Goal-contrast signaling,closer_to_player1,5,0.9999904486521531
session_12_player1,Goal-contrast signaling,closer_to_player2,0,0.5
session_12_player1,Goal-contrast signaling,closer_to_player2,1,0.749991531847658
session_12_player1,Goal-contrast signaling,closer_to_player2,2,0.7527887396544091
session_12_player1,Goal-contrast signaling,closer_to_player2,3,0.7534091688378818
session_12_player1,Goal-contrast signaling,closer_to_player2,4,0.7557406796249628
session_12_player1,Goal-contrast signaling,closer_to_player2,5,0.7548911300671535
session_12_player1,Goal-contrast signaling,equal_to_both,0,0.5
session_12_player1,Goal-contrast signaling,equal_to_both,1,0.6611125085867892
session_12_player1,Goal-contrast signaling,equal_to_both,2,0.9981586724554438
session_12_player1,Goal-contrast signaling,equal_to_both,3,0.9999851950743842
session_12_player1,Goal-contrast signaling,equal_to_both,4,0.9999862353684076
session_12_player1,Goal-contrast signaling,equal_to_both,5,0.9999997404716797
session_12_player1,One-step deliberate signal,closer_to_player1,0,0.5
session_12_player1,One-step deliberate signal,closer_to_player1,1,0.8742080736310315
session_12_player1,One-step deliberate signal,closer_to_player1,2,0.9998935598957911
session_12_player1,One-step deliberate signal,closer_to_player1,3,0.9999999460546718
session_12_player1,One-step deliberate signal,closer_to_player1,4,0.9999999606951406
session_12_player1,One-step deliberate signal,closer_to_player1,5,0.9999999998719807
session_12_player1,One-step deliberate signal,closer_to_player2,0,0.5
session_12_player1,One-step deliberate signal,closer_to_player2,1,0.4732339605577191
session_12_player1,One-step deliberate signal,closer_to_player2,2,0.47721188810383436
session_12_player1,One-step deliberate signal,closer_to_player2,3,0.4791041065367096
session_12_player1,One-step deliberate signal,closer_to_player2,4,0.4775872205297493
session_12_player1,One-step deliberate signal,closer_to_player2,5,0.4803479649966884
session_12_player1,One-step deliberate signal,equal_to_both,0,0.5
session_12_player1,One-step deliberate signal,equal_to_both,1,0.7468684192539159
session_12_player1,One-step deliberate signal,equal_to_both,2,0.9982896816532787
session_12_player1,One-step deliberate signal,equal_to_both,3,0.9982961803289025
session_12_player1,One-step deliberate signal,equal_to_both,4,0.9982945672502448
session_12_player1,One-step deliberate signal,equal_to_both,5,0.9972776599829687
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player1,0,0.5
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player1,1,0.6116079445950703
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player1,2,0.8689581203833608
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player1,3,0.8854790250372053
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player1,4,0.8855702180773025
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player1,5,0.8865462845759747
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player2,0,0.5
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player2,1,0.4980571597460837
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player2,2,0.5275434123488933
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player2,3,0.5537498985466462
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player2,4,0.5740051504654111
session_12_player1,Opportunity-gated communicative action mixture,closer_to_player2,5,0.556916156712994
session_12_player1,Opportunity-gated communicative action mixture,equal_to_both,0,0.5
session_12_player1,Opportunity-gated communicative action mixture,equal_to_both,1,0.748320387765391
session_12_player1,Opportunity-gated communicative action mixture,equal_to_both,2,0.9969139302548732
session_12_player1,Opportunity-gated communicative action mixture,equal_to_both,3,0.9904478647294406
session_12_player1,Opportunity-gated communicative action mixture,equal_to_both,4,0.9905644815960939
session_12_player1,Opportunity-gated communicative action mixture,equal_to_both,5,0.9998983132980827
session_12_player1,Shared agency no signaling,closer_to_player1,0,0.5
session_12_player1,Shared agency no signaling,closer_to_player1,1,0.8346068354242396
session_12_player1,Shared agency no signaling,closer_to_player1,2,0.8354815425344966
session_12_player1,Shared agency no signaling,closer_to_player1,3,0.7045066800650625
session_12_player1,Shared agency no signaling,closer_to_player1,4,0.48951010256929406
session_12_player1,Shared agency no signaling,closer_to_player1,5,0.8231053507921694
session_12_player1,Shared agency no signaling,closer_to_player2,0,0.5
session_12_player1,Shared agency no signaling,closer_to_player2,1,0.4986118256246573
session_12_player1,Shared agency no signaling,closer_to_player2,2,0.5282734802950082
session_12_player1,Shared agency no signaling,closer_to_player2,3,0.5548888178913113
session_12_player1,Shared agency no signaling,closer_to_player2,4,0.5757528208136234
session_12_player1,Shared agency no signaling,closer_to_player2,5,0.6248960451655227
session_12_player1,Shared agency no signaling,equal_to_both,0,0.5
session_12_player1,Shared agency no signaling,equal_to_both,1,0.7405920773814316
session_12_player1,Shared agency no signaling,equal_to_both,2,0.9908414822932462
session_12_player1,Shared agency no signaling,equal_to_both,3,0.9962694218733619
session_12_player1,Shared agency no signaling,equal_to_both,4,0.9964288955157317
session_12_player1,Shared agency no signaling,equal_to_both,5,0.9999877537745434
session_12_player2,Goal-contrast signaling,closer_to_player1,0,0.5
session_12_player2,Goal-contrast signaling,closer_to_player1,1,0.509732206239994
session_12_player2,Goal-contrast signaling,closer_to_player1,2,0.671957336644454
session_12_player2,Goal-contrast signaling,closer_to_player1,3,0.6764736279253188
session_12_player2,Goal-contrast signaling,closer_to_player1,4,0.6796026565800911
session_12_player2,Goal-contrast signaling,closer_to_player1,5,0.690376856537041
session_12_player2,Goal-contrast signaling,closer_to_player2,0,0.5
session_12_player2,Goal-contrast signaling,closer_to_player2,1,0.7492433483760708
session_12_player2,Goal-contrast signaling,closer_to_player2,2,0.751802345421281
session_12_player2,Goal-contrast signaling,closer_to_player2,3,0.782586057294431
session_12_player2,Goal-contrast signaling,closer_to_player2,4,0.7581118102077398
session_12_player2,Goal-contrast signaling,closer_to_player2,5,0.8412080431385491
session_12_player2,Goal-contrast signaling,equal_to_both,0,0.5
session_12_player2,Goal-contrast signaling,equal_to_both,1,0.6695182252764651
session_12_player2,Goal-contrast signaling,equal_to_both,2,0.6499922374205416
session_12_player2,Goal-contrast signaling,equal_to_both,3,0.7805081535227085
session_12_player2,Goal-contrast signaling,equal_to_both,4,0.9942348478023986
session_12_player2,Goal-contrast signaling,equal_to_both,5,0.9979109214483285
session_12_player2,One-step deliberate signal,closer_to_player1,0,0.5
session_12_player2,One-step deliberate signal,closer_to_player1,1,0.4970004672847428
session_12_player2,One-step deliberate signal,closer_to_player1,2,0.5030116596270428
session_12_player2,One-step deliberate signal,closer_to_player1,3,0.6212899036725493
session_12_player2,One-step deliberate signal,closer_to_player1,4,0.8282225054234976
session_12_player2,One-step deliberate signal,closer_to_player1,5,0.8364430655116596
session_12_player2,One-step deliberate signal,closer_to_player2,0,0.5
session_12_player2,One-step deliberate signal,closer_to_player2,1,0.6382527584428829
session_12_player2,One-step deliberate signal,closer_to_player2,2,0.8668071702000107
session_12_player2,One-step deliberate signal,closer_to_player2,3,0.9265532057997014
session_12_player2,One-step deliberate signal,closer_to_player2,4,0.9707905072170901
session_12_player2,One-step deliberate signal,closer_to_player2,5,0.9999999999999998
session_12_player2,One-step deliberate signal,equal_to_both,0,0.5
session_12_player2,One-step deliberate signal,equal_to_both,1,0.7468924923546465
session_12_player2,One-step deliberate signal,equal_to_both,2,0.9952484280939037
session_12_player2,One-step deliberate signal,equal_to_both,3,0.9999705164929868
session_12_player2,One-step deliberate signal,equal_to_both,4,0.9999895186063551
session_12_player2,One-step deliberate signal,equal_to_both,5,0.9999902420082203
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player1,0,0.5
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player1,1,0.34259841694381193
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player1,2,0.34260420043872397
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player1,3,0.4634011089276339
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player1,4,0.6741910841513046
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player1,5,0.6794369024063206
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player2,0,0.5
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player2,1,0.4727428816949333
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player2,2,0.3306395198146856
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player2,3,0.4829581679666994
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player2,4,0.5404599084131498
session_12_player2,Opportunity-gated communicative action mixture,closer_to_player2,5,0.8601394749694233
session_12_player2,Opportunity-gated communicative action mixture,equal_to_both,0,0.5
session_12_player2,Opportunity-gated communicative action mixture,equal_to_both,1,0.9925030119082738
session_12_player2,Opportunity-gated communicative action mixture,equal_to_both,2,0.9929615646796206
session_12_player2,Opportunity-gated communicative action mixture,equal_to_both,3,0.999935911644477
session_12_player2,Opportunity-gated communicative action mixture,equal_to_both,4,0.9999379728547895
session_12_player2,Opportunity-gated communicative action mixture,equal_to_both,5,0.9999946550435679
session_12_player2,Shared agency no signaling,closer_to_player1,0,0.5
session_12_player2,Shared agency no signaling,closer_to_player1,1,0.3367292464163662
session_12_player2,Shared agency no signaling,closer_to_player1,2,0.4995910700023524
session_12_player2,Shared agency no signaling,closer_to_player1,3,0.6159548892568839
session_12_player2,Shared agency no signaling,closer_to_player1,4,0.8259255242860718
session_12_player2,Shared agency no signaling,closer_to_player1,5,0.8343472151512284
session_12_player2,Shared agency no signaling,closer_to_player2,0,0.5
session_12_player2,Shared agency no signaling,closer_to_player2,1,0.40108420626476476
session_12_player2,Shared agency no signaling,closer_to_player2,2,0.40616591203835845
session_12_player2,Shared agency no signaling,closer_to_player2,3,0.48309646070630335
session_12_player2,Shared agency no signaling,closer_to_player2,4,0.25380525850693963
session_12_player2,Shared agency no signaling,closer_to_player2,5,0.6936480711859683
session_12_player2,Shared agency no signaling,equal_to_both,0,0.5
session_12_player2,Shared agency no signaling,equal_to_both,1,0.7476841669588845
session_12_player2,Shared agency no signaling,equal_to_both,2,0.7476496365677835
session_12_player2,Shared agency no signaling,equal_to_both,3,0.7493064225509596
session_12_player2,Shared agency no signaling,equal_to_both,4,0.7491026626016822
session_12_player2,Shared agency no signaling,equal_to_both,5,0.9991677054946668
session_13_player1,Goal-contrast signaling,closer_to_player1,0,0.5
session_13_player1,Goal-contrast signaling,closer_to_player1,1,0.7507559927301133
session_13_player1,Goal-contrast signaling,closer_to_player1,2,0.9970344709666279
session_13_player1,Goal-contrast signaling,closer_to_player1,3,0.9994966554126528
session_13_player1,Goal-contrast signaling,closer_to_player1,4,0.999733643888797
session_13_player1,Goal-contrast signaling,closer_to_player1,5,0.9999993311912077
session_13_player1,Goal-contrast signaling,closer_to_player2,0,0.5
session_13_player1,Goal-contrast signaling,closer_to_player2,1,0.28581866446212995
session_13_player1,Goal-contrast signaling,closer_to_player2,2,0.46344676050970507
session_13_player1,Goal-contrast signaling,closer_to_player2,3,0.45045166588571206
session_13_player1,Goal-contrast signaling,closer_to_player2,4,0.721464961205185
session_13_player1,Goal-contrast signaling,closer_to_player2,5,0.6220997806226864
session_13_player1,Goal-contrast signaling,equal_to_both,0,0.5
session_13_player1,Goal-contrast signaling,equal_to_both,1,0.26464622727803033
session_13_player1,Goal-contrast signaling,equal_to_both,2,0.5032797781830123
session_13_player1,Goal-contrast signaling,equal_to_both,3,0.49516322118811157
session_13_player1,Goal-contrast signaling,equal_to_both,4,0.49520062317398095
session_13_player1,Goal-contrast signaling,equal_to_both,5,0.5706839254440582
session_13_player1,One-step deliberate signal,closer_to_player1,0,0.5
session_13_player1,One-step deliberate signal,closer_to_player1,1,0.8607628173465843
session_13_player1,One-step deliberate signal,closer_to_player1,2,0.8087423057838002
session_13_player1,One-step deliberate signal,closer_to_player1,3,0.9028885557115959
session_13_player1,One-step deliberate signal,closer_to_player1,4,0.8889702924811748
session_13_player1,One-step deliberate signal,closer_to_player1,5,0.933786655456736
session_13_player1,One-step deliberate signal,closer_to_player2,0,0.5
session_13_player1,One-step deliberate signal,closer_to_player2,1,0.8232687324463304
session_13_player1,One-step deliberate signal,closer_to_player2,2,0.7133382616249399
session_13_player1,One-step deliberate signal,closer_to_player2,3,0.713882688300662
session_13_player1,One-step deliberate signal,closer_to_player2,4,0.7130359611905869
session_13_player1,One-step deliberate signal,closer_to_player2,5,0.7293675129157519
session_13_player1,One-step deliberate signal,equal_to_both,0,0.5
session_13_player1,One-step deliberate signal,equal_to_both,1,0.3340917434345123
session_13_player1,One-step deliberate signal,equal_to_both,2,0.8804237288763276
session_13_player1,One-step deliberate signal,equal_to_both,3,0.8839768430922194
session_13_player1,One-step deliberate signal,equal_to_both,4,0.8875672251704727
session_13_player1,One-step deliberate signal,equal_to_both,5,0.9998253259175801
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player1,0,0.5
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player1,1,0.7508182780680663
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player1,2,0.9970345946414282
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player1,3,0.999968888573624
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player1,4,0.999999476624289
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player1,5,0.9999994904016148
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player2,0,0.5
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player2,1,0.49696752990641735
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player2,2,0.4869251848483708
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player2,3,0.49160854719918007
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player2,4,0.40859436275293476
session_13_player1,Opportunity-gated communicative action mixture,closer_to_player2,5,0.33821123879277415
session_13_player1,Opportunity-gated communicative action mixture,equal_to_both,0,0.5
session_13_player1,Opportunity-gated communicative action mixture,equal_to_both,1,0.7420326825177155
session_13_player1,Opportunity-gated communicative action mixture,equal_to_both,2,0.5050666474439507
session_13_player1,Opportunity-gated communicative action mixture,equal_to_both,3,0.5052319072703714
session_13_player1,Opportunity-gated communicative action mixture,equal_to_both,4,0.5052031111653219
session_13_player1,Opportunity-gated communicative action mixture,equal_to_both,5,0.9298713471356553
session_13_player1,Shared agency no signaling,closer_to_player1,0,0.5
session_13_player1,Shared agency no signaling,closer_to_player1,1,0.9992862750563212
session_13_player1,Shared agency no signaling,closer_to_player1,2,0.9995428033035689
session_13_player1,Shared agency no signaling,closer_to_player1,3,0.9999996111035394
session_13_player1,Shared agency no signaling,closer_to_player1,4,0.9999999984671699
session_13_player1,Shared agency no signaling,closer_to_player1,5,0.9999999991847542
session_13_player1,Shared agency no signaling,closer_to_player2,0,0.5
session_13_player1,Shared agency no signaling,closer_to_player2,1,0.6612595159009885
session_13_player1,Shared agency no signaling,closer_to_player2,2,0.9441432720828443
session_13_player1,Shared agency no signaling,closer_to_player2,3,0.9523820397486781
session_13_player1,Shared agency no signaling,closer_to_player2,4,0.9534258034702586
session_13_player1,Shared agency no signaling,closer_to_player2,5,0.9372381668361406
session_13_player1,Shared agency no signaling,equal_to_both,0,0.5
session_13_player1,Shared agency no signaling,equal_to_both,1,0.33323734893469426
session_13_player1,Shared agency no signaling,equal_to_both,2,0.49626267782312045
session_13_player1,Shared agency no signaling,equal_to_both,3,0.49989215329517517
session_13_player1,Shared agency no signaling,equal_to_both,4,0.9622168287109908
session_13_player1,Shared agency no signaling,equal_to_both,5,0.9988729531496441
session_13_player2,Goal-contrast signaling,closer_to_player1,0,0.5
session_13_player2,Goal-contrast signaling,closer_to_player1,1,0.9899073235192037
session_13_player2,Goal-contrast signaling,closer_to_player1,2,0.877833265590751
session_13_player2,Goal-contrast signaling,closer_to_player1,3,0.5249244587771348
session_13_player2,Goal-contrast signaling,closer_to_player1,4,0.983987097182585
session_13_player2,Goal-contrast signaling,closer_to_player1,5,0.9837706901397105
session_13_player2,Goal-contrast signaling,closer_to_player2,0,0.5
session_13_player2,Goal-contrast signaling,closer_to_player2,1,0.6519255650175632
session_13_player2,Goal-contrast signaling,closer_to_player2,2,0.5007021448108723
session_13_player2,Goal-contrast signaling,closer_to_player2,3,0.9507134231557806
session_13_player2,Goal-contrast signaling,closer_to_player2,4,0.9999906781074581
session_13_player2,Goal-contrast signaling,closer_to_player2,5,0.9999999953860417
session_13_player2,Goal-contrast signaling,equal_to_both,0,0.5
session_13_player2,Goal-contrast signaling,equal_to_both,1,0.982832194716597
session_13_player2,Goal-contrast signaling,equal_to_both,2,0.9913788877259632
session_13_player2,Goal-contrast signaling,equal_to_both,3,0.9996331235180032
session_13_player2,Goal-contrast signaling,equal_to_both,4,0.9996418119710229
session_13_player2,Goal-contrast signaling,equal_to_both,5,0.9997853569815859
session_13_player2,One-step deliberate signal,closer_to_player1,0,0.5
session_13_player2,One-step deliberate signal,closer_to_player1,1,0.6608622459128265
session_13_player2,One-step deliberate signal,closer_to_player1,2,0.6662127485381828
session_13_player2,One-step deliberate signal,closer_to_player1,3,0.8271009917203548
session_13_player2,One-step deliberate signal,closer_to_player1,4,0.8281951432073623
session_13_player2,One-step deliberate signal,closer_to_player1,5,0.8654850487153584
session_13_player2,One-step deliberate signal,closer_to_player2,0,0.5
session_13_player2,One-step deliberate signal,closer_to_player2,1,0.8739774867440602
session_13_player2,One-step deliberate signal,closer_to_player2,2,0.9997802217518174
session_13_player2,One-step deliberate signal,closer_to_player2,3,0.9998553201542274
session_13_player2,One-step deliberate signal,closer_to_player2,4,0.9998077087836977
session_13_player2,One-step deliberate signal,closer_to_player2,5,0.9997563787718282
session_13_player2,One-step deliberate signal,equal_to_both,0,0.5
session_13_player2,One-step deliberate signal,equal_to_both,1,0.8208342920265057
session_13_player2,One-step deliberate signal,equal_to_both,2,0.9937146351732101
session_13_player2,One-step deliberate signal,equal_to_both,3,0.994447385512245
session_13_player2,One-step deliberate signal,equal_to_both,4,0.9997946051675433
session_13_player2,One-step deliberate signal,equal_to_both,5,0.9997981413786725
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player1,0,0.5
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player1,1,0.9899064787827734
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player1,2,0.8698754865040585
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player1,3,0.5170923082729192
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player1,4,0.9839064314921595
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player1,5,0.9837745127665569
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player2,0,0.5
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player2,1,0.5016195744922924
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player2,2,0.5087679328687554
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player2,3,0.4812446704107492
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player2,4,0.43539269718244555
session_13_player2,Opportunity-gated communicative action mixture,closer_to_player2,5,0.5450607684866902
session_13_player2,Opportunity-gated communicative action mixture,equal_to_both,0,0.5
session_13_player2,Opportunity-gated communicative action mixture,equal_to_both,1,0.7353565366530732
session_13_player2,Opportunity-gated communicative action mixture,equal_to_both,2,0.9941962113359755
session_13_player2,Opportunity-gated communicative action mixture,equal_to_both,3,0.9944970416824765
session_13_player2,Opportunity-gated communicative action mixture,equal_to_both,4,0.9945456044735921
