lambda,p_signal,alpha,commitment_nll,signaling_nll,binomial_nll,sim_commitment_human_weighted_average,sim_signaling_human_weighted_average,sim_commitment_equal_to_both,sim_signaling_equal_to_both,raw_trials,sim_closer_to_player1_commitment,sim_closer_to_player1_signalingMove,human_closer_to_player1_commitment,human_closer_to_player1_signalingMove,sim_equal_to_both_commitment,sim_equal_to_both_signalingMove,human_equal_to_both_commitment,human_equal_to_both_signalingMove,sim_closer_to_player2_commitment,sim_closer_to_player2_signalingMove,human_closer_to_player2_commitment,human_closer_to_player2_signalingMove,average_success_percent,average_efficiency_percent,average_commitment_percent,average_signaling_percent,equal_success_percent,equal_efficiency_percent,equal_commitment_percent,equal_signaling_percent,fit_stage
0.05,0.375,0.375,229.51025017730788,209.8971941216169,439.4074442989248,0.37586071987480435,0.28900538875780774,0.3611111111111111,0.3645833333333333,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p05_alpha_0p375_sessions_0_to_29.json.zst,0.36666666666666664,0.2814814814814815,0.5520833333333334,0.5060240963855421,0.3611111111111111,0.3645833333333333,0.8404255319148937,0.5851063829787234,0.4,0.211864406779661,0.5638297872340425,0.4523809523809524,76.11111111111111,52.2522593276286,34.34193121693122,28.69378306878307,83.33333333333334,58.732850432784495,24.666666666666664,39.33333333333333,coarse
0.05,0.5,0.5,241.32818895047382,205.0259988882366,446.3541878387104,0.35375586854460095,0.31066445460477266,0.3111111111111111,0.4144144144144144,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p05_alpha_0p5_sessions_0_to_29.json.zst,0.3611111111111111,0.24427480916030533,0.5520833333333334,0.5060240963855421,0.3111111111111111,0.4144144144144144,0.8404255319148937,0.5851063829787234,0.3888888888888889,0.2601626016260163,0.5638297872340425,0.4523809523809524,71.66666666666667,52.246059769112925,31.301587301587297,29.935846560846556,73.33333333333333,57.83394202836741,22.023809523809522,41.2121212121212,coarse
0.05,0.75,0.75,253.02504116040953,200.93504654392112,453.96008770433065,0.3187010954616588,0.34672828783868226,0.29444444444444445,0.48360655737704916,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p05_alpha_0p75_sessions_0_to_29.json.zst,0.34444444444444444,0.21641791044776118,0.5520833333333334,0.5060240963855421,0.29444444444444445,0.48360655737704916,0.8404255319148937,0.5851063829787234,0.31666666666666665,0.32231404958677684,0.5638297872340425,0.4523809523809524,67.5,43.059277597951706,27.23015873015873,34.1084656084656,76.66666666666667,44.9248321610369,17.22222222222222,45.55555555555556,coarse
0.05,1.0,1.0,326.4757296093538,224.3589415811623,550.834671190516,0.22605633802816902,0.300509873268494,0.13333333333333333,0.49166666666666664,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p05_alpha_1_sessions_0_to_29.json.zst,0.24444444444444444,0.12,0.5520833333333334,0.5060240963855421,0.13333333333333333,0.49166666666666664,0.8404255319148937,0.5851063829787234,0.3,0.26495726495726496,0.5638297872340425,0.4523809523809524,50.55555555555556,37.11528577344545,18.22949735449735,30.814814814814817,61.111111111111114,37.70389752366497,5.952380952380952,50.62893081761006,coarse
0.1,0.0,0.0,185.12026089786264,207.71946485180746,392.8397257496701,0.5738654147104851,0.3009021891158692,0.5944444444444444,0.39344262295081966,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0_sessions_0_to_29.json.zst,0.5444444444444444,0.30128205128205127,0.5520833333333334,0.5060240963855421,0.5944444444444444,0.39344262295081966,0.8404255319148937,0.5851063829787234,0.5833333333333334,0.19696969696969696,0.5638297872340425,0.4523809523809524,85.27777777777777,59.51663489842648,56.316137566137556,29.502645502645496,90.0,65.49845309898288,61.66666666666667,37.77777777777777,coarse
0.1,0.1,0.1,199.6052067377429,199.3848125771442,398.9900193148871,0.5184663536776213,0.32936068261517676,0.4722222222222222,0.3591549295774648,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p1_sessions_0_to_29.json.zst,0.5111111111111111,0.30935251798561153,0.5520833333333334,0.5060240963855421,0.4722222222222222,0.3591549295774648,0.8404255319148937,0.5851063829787234,0.5722222222222222,0.3157894736842105,0.5638297872340425,0.4523809523809524,92.5,63.81592781150074,50.870370370370374,33.513227513227505,94.44444444444444,71.18427818263035,38.61111111111111,34.166666666666664,coarse
0.1,0.25,0.25,191.10905764461336,201.1058239721334,392.21488161674677,0.5111111111111112,0.3240942608369522,0.5555555555555556,0.4,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p25_sessions_0_to_29.json.zst,0.5111111111111111,0.2631578947368421,0.5520833333333334,0.5060240963855421,0.5555555555555556,0.4,0.8404255319148937,0.5851063829787234,0.4666666666666667,0.29936305732484075,0.5638297872340425,0.4523809523809524,86.11111111111111,60.47737006876469,49.675925925925924,31.68055555555555,92.22222222222223,69.95192747368692,53.16091954022988,40.80459770114942,coarse
0.1,0.375,0.375,195.013804890363,197.1190122128894,392.13281710325236,0.5110328638497652,0.3407534105686648,0.5111111111111111,0.4344262295081967,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p375_sessions_0_to_29.json.zst,0.5,0.32167832167832167,0.5520833333333334,0.5060240963855421,0.5111111111111111,0.4344262295081967,0.8404255319148937,0.5851063829787234,0.5222222222222223,0.25477707006369427,0.5638297872340425,0.4523809523809524,85.83333333333333,58.320697113463204,50.2281746031746,33.38029100529101,93.33333333333333,66.84808641443063,47.61904761904761,42.857142857142854,coarse
0.1,0.5,0.5,193.2346874826322,198.34639815566825,391.58108563830046,0.4959311424100156,0.3526712441912115,0.5444444444444444,0.5158730158730159,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p5_sessions_0_to_29.json.zst,0.4444444444444444,0.27007299270072993,0.5520833333333334,0.5060240963855421,0.5444444444444444,0.5158730158730159,0.8404255319148937,0.5851063829787234,0.5,0.25165562913907286,0.5638297872340425,0.4523809523809524,84.16666666666667,58.34850802651998,50.17129629629628,34.03439153439153,93.33333333333333,64.80170702339076,52.49999999999999,49.99999999999999,coarse
0.1,0.75,0.75,194.23955269498708,190.1250229007535,384.3645755957406,0.5055164319248826,0.40541773536781306,0.5222222222222223,0.5495495495495496,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/posterior_only_lambda_p_fit/posterior_only_signal_vs_posterior_only_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p75_sessions_0_to_29.json.zst,0.5,0.2789115646258503,0.5520833333333334,0.5060240963855421,0.5222222222222223,0.5495495495495496,0.8404255319148937,0.5851063829787234,0.49444444444444446,0.3691275167785235,0.5638297872340425,0.4523809523809524,79.16666666666666,51.098750616192405,50.16666666666666,37.464947089947096,92.22222222222223,55.72756575567139,51.43678160919541,53.735632183908045,coarse
