lambda,alpha,commitment_nll,signaling_nll,binomial_nll,sim_commitment_human_weighted_average,sim_signaling_human_weighted_average,sim_commitment_equal_to_both,sim_signaling_equal_to_both,raw_trials,sim_closer_to_player1_commitment,sim_closer_to_player1_signalingMove,human_closer_to_player1_commitment,human_closer_to_player1_signalingMove,sim_equal_to_both_commitment,sim_equal_to_both_signalingMove,human_equal_to_both_commitment,human_equal_to_both_signalingMove,sim_closer_to_player2_commitment,sim_closer_to_player2_signalingMove,human_closer_to_player2_commitment,human_closer_to_player2_signalingMove,average_success_percent,average_efficiency_percent,average_commitment_percent,average_signaling_percent,equal_success_percent,equal_efficiency_percent,equal_commitment_percent,equal_signaling_percent,fit_stage
0.15,0.75,178.15964310675872,190.83403593186335,368.9936790386221,0.6328638497652582,0.3807588555352419,0.6944444444444444,0.45714285714285713,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p75_sessions_0_to_29.json.zst,0.5666666666666667,0.3023255813953488,0.5520833333333334,0.5060240963855421,0.6944444444444444,0.45714285714285713,0.8404255319148937,0.5851063829787234,0.6388888888888888,0.3727810650887574,0.5638297872340425,0.4523809523809524,95.83333333333334,89.3242362612402,63.587962962962955,37.3015873015873,100.0,97.90552194718862,71.66666666666667,46.666666666666664,refine
0.15,1.0,177.55658982484988,188.3616526558877,365.9182424807376,0.6109154929577465,0.3918868740672778,0.6888888888888889,0.49242424242424243,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_1_sessions_0_to_29.json.zst,0.5833333333333334,0.3352272727272727,0.5520833333333334,0.5060240963855421,0.6888888888888889,0.49242424242424243,0.8404255319148937,0.5851063829787234,0.5611111111111111,0.3353658536585366,0.5638297872340425,0.4523809523809524,90.27777777777779,85.3396545938694,61.5079365079365,37.89351851851851,94.44444444444444,95.99106988690322,75.55555555555554,49.722222222222214,coarse
0.15,2.0,178.53665384179737,189.92570339196422,368.4623572337616,0.6178012519561816,0.38015651235489,0.6944444444444444,0.43548387096774194,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_2_sessions_0_to_29.json.zst,0.5166666666666667,0.3353658536585366,0.5520833333333334,0.5060240963855421,0.6944444444444444,0.43548387096774194,0.8404255319148937,0.5851063829787234,0.6444444444444445,0.3625,0.5638297872340425,0.4523809523809524,92.22222222222223,85.34044738341248,62.89417989417989,36.478835978835974,97.77777777777777,96.54706883155158,75.83333333333334,41.94444444444444,coarse
0.15,3.0,179.75529418157453,194.11536922088737,373.8706634024619,0.5902190923317684,0.3565947434952729,0.6611111111111111,0.4596774193548387,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_3_sessions_0_to_29.json.zst,0.5166666666666667,0.3125,0.5520833333333334,0.5060240963855421,0.6611111111111111,0.4596774193548387,0.8404255319148937,0.5851063829787234,0.5944444444444444,0.2848101265822785,0.5638297872340425,0.4523809523809524,91.94444444444444,84.92080548101353,60.83002645502646,34.23941798941798,95.55555555555556,95.49386500641573,73.6111111111111,48.888888888888886,coarse
0.15,5.0,176.37197451714388,193.9992877674452,370.3712622845891,0.606924882629108,0.3723127814820947,0.7055555555555556,0.5086206896551724,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_5_sessions_0_to_29.json.zst,0.5388888888888889,0.26582278481012656,0.5520833333333334,0.5060240963855421,0.7055555555555556,0.5086206896551724,0.8404255319148937,0.5851063829787234,0.5777777777777777,0.325,0.5638297872340425,0.4523809523809524,93.33333333333333,85.32958986380636,62.4179894179894,34.50595238095238,97.77777777777777,95.7789147856112,81.54761904761905,53.27380952380951,coarse
0.15,8.0,178.84370257733923,201.21070842271075,380.05441100005,0.5812597809076683,0.3471719818195477,0.6722222222222223,0.5196078431372549,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_8_sessions_0_to_29.json.zst,0.55,0.23125,0.5520833333333334,0.5060240963855421,0.6722222222222223,0.5196078431372549,0.8404255319148937,0.5851063829787234,0.5222222222222223,0.26875,0.5638297872340425,0.4523809523809524,93.05555555555556,84.49620374342842,59.6137566137566,31.109788359788354,98.88888888888889,95.0635810851147,77.67857142857143,53.86904761904761,coarse
0.2,0.0,178.35659136197745,200.23314364458267,378.5897350065601,0.7328247261345854,0.3269619315504382,0.8333333333333334,0.41044776119402987,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p2_alpha_0_sessions_0_to_29.json.zst,0.6611111111111111,0.2716049382716049,0.5520833333333334,0.5060240963855421,0.8333333333333334,0.41044776119402987,0.8404255319148937,0.5851063829787234,0.7055555555555556,0.28823529411764703,0.5638297872340425,0.4523809523809524,91.94444444444444,89.64992339010197,74.3154761904762,31.954365079365076,98.88888888888889,98.74093578834957,91.0919540229885,41.37931034482759,refine
0.2,0.25,176.91281965830746,193.77617250422122,370.6889921625287,0.714319248826291,0.3676966846296816,0.8111111111111111,0.4861111111111111,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p2_alpha_0p25_sessions_0_to_29.json.zst,0.6444444444444445,0.27439024390243905,0.5520833333333334,0.5060240963855421,0.8111111111111111,0.4861111111111111,0.8404255319148937,0.5851063829787234,0.6888888888888889,0.3273809523809524,0.5638297872340425,0.4523809523809524,93.05555555555556,90.11401781823407,71.37896825396824,35.9755291005291,100.0,98.20960967512691,83.33333333333334,49.71264367816092,refine
0.2,0.5,176.34078329261024,191.04137068142632,367.38215397403656,0.680907668231612,0.3726908866995074,0.7666666666666667,0.453125,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p2_alpha_0p5_sessions_0_to_29.json.zst,0.6,0.32142857142857145,0.5520833333333334,0.5060240963855421,0.7666666666666667,0.453125,0.8404255319148937,0.5851063829787234,0.6777777777777778,0.3333333333333333,0.5638297872340425,0.4523809523809524,93.61111111111111,89.54173686762971,67.6521164021164,36.01851851851852,100.0,98.23677918505504,83.04597701149426,45.40229885057471,refine
0.2,0.75,176.6962021717701,188.93517660865632,365.6313787804264,0.6753521126760563,0.38994431355750697,0.7555555555555555,0.4714285714285714,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p2_alpha_0p75_sessions_0_to_29.json.zst,0.5944444444444444,0.32142857142857145,0.5520833333333334,0.5060240963855421,0.7555555555555555,0.4714285714285714,0.8404255319148937,0.5851063829787234,0.6777777777777778,0.36645962732919257,0.5638297872340425,0.4523809523809524,95.83333333333334,89.48043633688472,67.010582010582,38.098544973544975,100.0,98.14430476930478,78.33333333333331,48.05555555555555,refine
0.2,1.0,178.85241746240365,187.41038583670417,366.2628032991078,0.6772691705790297,0.39638216605982723,0.7333333333333333,0.4927536231884058,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p2_alpha_1_sessions_0_to_29.json.zst,0.6055555555555555,0.3630952380952381,0.5520833333333334,0.5060240963855421,0.7333333333333333,0.4927536231884058,0.8404255319148937,0.5851063829787234,0.6944444444444444,0.32142857142857145,0.5638297872340425,0.4523809523809524,96.11111111111111,89.22068347217154,68.47552910052909,38.50529100529101,100.0,98.13546638546637,77.77777777777779,49.722222222222214,refine
0.25,0.0,180.56758197515907,197.36759493638323,377.93517691154227,0.7438184663536777,0.3391922094508302,0.8388888888888889,0.4166666666666667,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p25_alpha_0_sessions_0_to_29.json.zst,0.6555555555555556,0.2875,0.5520833333333334,0.5060240963855421,0.8388888888888889,0.4166666666666667,0.8404255319148937,0.5851063829787234,0.7388888888888889,0.30357142857142855,0.5638297872340425,0.4523809523809524,92.5,89.95033920004157,75.24801587301589,33.320105820105816,100.0,99.07364426760978,91.0919540229885,41.37931034482758,refine
0.25,0.25,178.24148821662692,193.7854685221502,372.02695673877713,0.7349374021909233,0.360693492585997,0.8444444444444444,0.47183098591549294,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p25_alpha_0p25_sessions_0_to_29.json.zst,0.7,0.3,0.5520833333333334,0.5060240963855421,0.8444444444444444,0.47183098591549294,0.8404255319148937,0.5851063829787234,0.6611111111111111,0.2962962962962963,0.5638297872340425,0.4523809523809524,93.88888888888889,90.15177706259054,73.14484126984127,35.360449735449734,100.0,98.70209531847463,88.50574712643677,47.70114942528736,refine
0.25,0.5,174.7044242932258,193.9255662746599,368.62999056788567,0.6996087636932706,0.357834130964675,0.8166666666666667,0.4626865671641791,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p25_alpha_0p5_sessions_0_to_29.json.zst,0.6444444444444445,0.31547619047619047,0.5520833333333334,0.5060240963855421,0.8166666666666667,0.4626865671641791,0.8404255319148937,0.5851063829787234,0.6388888888888888,0.2823529411764706,0.5638297872340425,0.4523809523809524,94.16666666666667,89.71563939440921,69.48412698412699,34.35846560846561,100.0,98.67152403790335,87.06896551724138,45.11494252873563,refine
0.25,0.75,175.96340712330127,190.93153232688576,366.89493945018705,0.6737089201877935,0.37297884833884276,0.7555555555555555,0.44285714285714284,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p25_alpha_0p75_sessions_0_to_29.json.zst,0.6222222222222222,0.32558139534883723,0.5520833333333334,0.5060240963855421,0.7555555555555555,0.44285714285714284,0.8404255319148937,0.5851063829787234,0.6444444444444445,0.3416149068322981,0.5638297872340425,0.4523809523809524,96.11111111111111,89.70469140464178,67.24867724867724,36.266534391534385,100.0,98.5622433122433,77.77777777777776,43.05555555555555,refine
0.25,1.0,177.631916564964,191.5899650094304,369.2218815743944,0.6922143974960876,0.36863223423865515,0.7611111111111111,0.45714285714285713,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p25_alpha_1_sessions_0_to_29.json.zst,0.6388888888888888,0.3273809523809524,0.5520833333333334,0.5060240963855421,0.7611111111111111,0.45714285714285713,0.8404255319148937,0.5851063829787234,0.6777777777777778,0.3103448275862069,0.5638297872340425,0.4523809523809524,96.38888888888889,89.41503211294877,70.17195767195768,35.648148148148145,100.0,98.63442344692345,80.0,46.11111111111111,refine
0.3,0.0,183.43010325480867,193.66548056155273,377.0955838163614,0.7698748043818466,0.35901544177406247,0.8722222222222222,0.4393939393939394,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_0_sessions_0_to_29.json.zst,0.7,0.3,0.5520833333333334,0.5060240963855421,0.8722222222222222,0.4393939393939394,0.8404255319148937,0.5851063829787234,0.7388888888888889,0.3273809523809524,0.5638297872340425,0.4523809523809524,92.5,89.27574522222338,78.81613756613758,34.82142857142858,100.0,98.75097364321502,95.97701149425288,43.678160919540225,coarse
0.3,0.25,182.34006222135415,191.71686746077904,374.05692968213316,0.768114241001565,0.36742822004635545,0.8888888888888888,0.45,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_0p25_sessions_0_to_29.json.zst,0.7111111111111111,0.3271604938271605,0.5520833333333334,0.5060240963855421,0.8888888888888888,0.45,0.8404255319148937,0.5851063829787234,0.7055555555555556,0.3148148148148148,0.5638297872340425,0.4523809523809524,94.44444444444444,90.23858491229522,77.27513227513228,36.07473544973544,100.0,98.74894741274053,97.12643678160919,44.82758620689655,refine
0.3,0.5,182.17334108069502,188.6958815697256,370.8692226504206,0.7661189358372457,0.3892626700928875,0.8833333333333333,0.4652777777777778,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_0p5_sessions_0_to_29.json.zst,0.6888888888888889,0.3313253012048193,0.5520833333333334,0.5060240963855421,0.8833333333333333,0.4652777777777778,0.8404255319148937,0.5851063829787234,0.7277777777777777,0.3614457831325301,0.5638297872340425,0.4523809523809524,93.05555555555556,88.99298496965841,76.54761904761905,38.22751322751322,98.88888888888889,98.2580081955082,94.16666666666667,46.38888888888889,coarse
0.3,0.75,178.56567819965016,190.76120391658293,369.3268821162331,0.7348591549295774,0.3739435843510208,0.8333333333333334,0.4420289855072464,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_0p75_sessions_0_to_29.json.zst,0.6888888888888889,0.3275862068965517,0.5520833333333334,0.5060240963855421,0.8333333333333334,0.4420289855072464,0.8404255319148937,0.5851063829787234,0.6833333333333333,0.34355828220858897,0.5638297872340425,0.4523809523809524,96.38888888888889,89.88006413229625,74.130291005291,36.72949735449735,100.0,98.92278554778555,88.05555555555554,45.83333333333333,refine
0.3,1.0,178.18663291265258,193.72022867395597,371.90686158660856,0.7289906103286385,0.3635566958949975,0.8333333333333334,0.4857142857142857,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_1_sessions_0_to_29.json.zst,0.6388888888888888,0.29651162790697677,0.5520833333333334,0.5060240963855421,0.8333333333333334,0.4857142857142857,0.8404255319148937,0.5851063829787234,0.7166666666666667,0.29310344827586204,0.5638297872340425,0.4523809523809524,91.94444444444444,88.56428589260148,73.88888888888889,35.205026455026456,97.77777777777777,98.59402865652866,89.44444444444443,50.83333333333333,coarse
0.3,2.0,176.77096890053446,192.0695731029303,368.84054200346475,0.6774256651017213,0.383783810946289,0.75,0.5423728813559322,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_2_sessions_0_to_29.json.zst,0.6277777777777778,0.31547619047619047,0.5520833333333334,0.5060240963855421,0.75,0.5423728813559322,0.8404255319148937,0.5851063829787234,0.6555555555555556,0.27380952380952384,0.5638297872340425,0.4523809523809524,93.33333333333333,87.90607296121416,69.92724867724867,35.59193121693121,100.0,98.19831942748608,81.94444444444446,55.833333333333336,coarse
0.3,3.0,176.17873170795585,195.24487751816753,371.4236092261234,0.6348982785602505,0.3687496130193899,0.7166666666666667,0.5267857142857143,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_3_sessions_0_to_29.json.zst,0.5944444444444444,0.32941176470588235,0.5520833333333334,0.5060240963855421,0.7166666666666667,0.5267857142857143,0.8404255319148937,0.5851063829787234,0.5944444444444444,0.23076923076923078,0.5638297872340425,0.4523809523809524,93.61111111111111,87.56515797774259,66.06415343915344,34.06481481481481,98.88888888888889,98.14376133126135,83.8888888888889,53.61111111111112,coarse
0.3,5.0,179.70014975002994,189.962254287085,369.6624040371149,0.6458528951486697,0.3938053947128357,0.6888888888888889,0.5408163265306123,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_5_sessions_0_to_29.json.zst,0.5833333333333334,0.3129251700680272,0.5520833333333334,0.5060240963855421,0.6888888888888889,0.5408163265306123,0.8404255319148937,0.5851063829787234,0.6666666666666666,0.3092105263157895,0.5638297872340425,0.4523809523809524,94.44444444444444,87.82449709940957,69.04034391534391,36.52843915343916,98.88888888888889,98.5426379176379,81.25,52.976190476190474,coarse
0.3,8.0,178.12704324024816,188.03937538052386,366.166418620772,0.616001564945227,0.4134593426669243,0.6944444444444444,0.574468085106383,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_8_sessions_0_to_29.json.zst,0.5222222222222223,0.3576158940397351,0.5520833333333334,0.5060240963855421,0.6944444444444444,0.574468085106383,0.8404255319148937,0.5851063829787234,0.6333333333333333,0.28846153846153844,0.5638297872340425,0.4523809523809524,93.05555555555556,88.46807082386655,65.81481481481481,38.40873015873015,98.88888888888889,98.70011932511933,84.22619047619048,58.63095238095237,coarse
0.5,0.0,191.0627324226212,188.18410232434823,379.2468347469694,0.7993740219092331,0.38948443290187224,0.8944444444444445,0.45652173913043476,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p5_alpha_0_sessions_0_to_29.json.zst,0.7111111111111111,0.35294117647058826,0.5520833333333334,0.5060240963855421,0.8944444444444445,0.45652173913043476,0.8404255319148937,0.5851063829787234,0.7944444444444444,0.3505747126436782,0.5638297872340425,0.4523809523809524,91.94444444444444,89.62727799830974,81.28968253968253,38.00264550264551,98.88888888888889,99.20029443736343,96.26436781609195,45.97701149425287,coarse
0.5,0.5,187.48341708933495,186.59290013210824,374.0763172214432,0.7902582159624413,0.40860956306358603,0.8944444444444445,0.5075757575757576,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p5_alpha_0p5_sessions_0_to_29.json.zst,0.7222222222222222,0.3352272727272727,0.5520833333333334,0.5060240963855421,0.8944444444444445,0.5075757575757576,0.8404255319148937,0.5851063829787234,0.7555555555555555,0.37037037037037035,0.5638297872340425,0.4523809523809524,93.61111111111111,89.91046056199825,81.12433862433862,39.53373015873016,100.0,99.27372550289218,98.05555555555556,48.05555555555555,coarse
0.5,1.0,185.72666385427172,193.82268363815348,379.5493474924252,0.7828638497652581,0.3631127394409733,0.8888888888888888,0.4791666666666667,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p5_alpha_1_sessions_0_to_29.json.zst,0.7166666666666667,0.28823529411764703,0.5520833333333334,0.5060240963855421,0.8888888888888888,0.4791666666666667,0.8404255319148937,0.5851063829787234,0.7444444444444445,0.3072289156626506,0.5638297872340425,0.4523809523809524,94.16666666666667,89.66480319202752,80.36044973544973,35.12235449735449,100.0,99.34709272209271,95.55555555555554,48.05555555555554,coarse
0.5,2.0,176.72350751792618,193.76187167752852,370.4853791954547,0.712715179968701,0.3649687190859106,0.8111111111111111,0.4915254237288136,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p5_alpha_2_sessions_0_to_29.json.zst,0.6777777777777778,0.2911392405063291,0.5520833333333334,0.5060240963855421,0.8111111111111111,0.4915254237288136,0.8404255319148937,0.5851063829787234,0.65,0.2962962962962963,0.5638297872340425,0.4523809523809524,93.61111111111111,89.182097511909,74.5760582010582,34.564153439153436,100.0,98.91306011995667,95.11494252873563,50.86206896551724,coarse
0.5,3.0,175.40456226074144,190.201608037893,365.6061702986344,0.692018779342723,0.3757357432394914,0.7944444444444444,0.45535714285714285,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p5_alpha_3_sessions_0_to_29.json.zst,0.6111111111111112,0.34523809523809523,0.5520833333333334,0.5060240963855421,0.7944444444444444,0.45535714285714285,0.8404255319148937,0.5851063829787234,0.6722222222222223,0.3167701863354037,0.5638297872340425,0.4523809523809524,95.0,88.75025185536097,72.635582010582,35.92592592592592,100.0,99.00958994708996,93.88888888888887,46.666666666666664,coarse
0.5,5.0,174.70069518631485,191.04444719524918,365.74514238156405,0.6661580594679185,0.37694451287472447,0.7666666666666667,0.4722222222222222,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p5_alpha_5_sessions_0_to_29.json.zst,0.5944444444444444,0.304635761589404,0.5520833333333334,0.5060240963855421,0.7666666666666667,0.4722222222222222,0.8404255319148937,0.5851063829787234,0.6388888888888888,0.34177215189873417,0.5638297872340425,0.4523809523809524,95.0,89.1261923747743,70.66997354497353,35.96494708994709,100.0,98.92693513383168,92.24137931034483,49.137931034482754,coarse
0.5,8.0,175.75005463929506,187.43797401875466,363.1880286580497,0.6605242566510172,0.4099744816117247,0.75,0.5408163265306123,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p5_alpha_8_sessions_0_to_29.json.zst,0.5777777777777777,0.3202614379084967,0.5520833333333334,0.5060240963855421,0.75,0.5408163265306123,0.8404255319148937,0.5851063829787234,0.6555555555555556,0.3522012578616352,0.5638297872340425,0.4523809523809524,95.55555555555556,89.20779322477502,70.2308201058201,38.86507936507936,100.0,99.42574786324788,94.34523809523809,55.6547619047619,coarse
1.0,0.0,195.85995329985363,189.40883533690425,385.2687886367579,0.8181533646322379,0.38324968970913603,0.9,0.45774647887323944,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_1_alpha_0_sessions_0_to_29.json.zst,0.7666666666666667,0.3313253012048193,0.5520833333333334,0.5060240963855421,0.9,0.45774647887323944,0.8404255319148937,0.5851063829787234,0.7888888888888889,0.35119047619047616,0.5638297872340425,0.4523809523809524,93.33333333333333,90.43714383059618,83.95171957671957,37.797619047619044,100.0,99.5820707070707,96.66666666666667,45.55555555555556,coarse
1.0,0.5,194.0072655578952,187.6423677542097,381.6496333121049,0.8108763693270735,0.4099702955336114,0.8888888888888888,0.5217391304347826,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_rsa_unshaped_jointrl_lambda_alpha_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_1_alpha_0p5_sessions_0_to_29.json.zst,0.7777777777777778,0.30952380952380953,0.5520833333333334,0.5060240963855421,0.8888888888888888,0.5217391304347826,0.8404255319148937,0.5851063829787234,0.7666666666666667,0.38414634146341464,0.5638297872340425,0.4523809523809524,94.16666666666667,90.29257120378152,83.42923280423283,39.338624338624335,100.0,99.62898212898214,96.66666666666667,49.99999999999999,coarse
