participantId,group,stepFromNewGoal,posterior,plotGroup
always_committed_session_15_player2,sampleJointGoal_fromStart,2,0.6269860399234327,"sampleJointGoal
fromStart"
always_committed_session_15_player2,sampleJointGoal_fromStart,3,0.718796157746892,"sampleJointGoal
fromStart"
always_committed_session_15_player2,sampleJointGoal_fromStart,4,0.814757711699887,"sampleJointGoal
fromStart"
always_committed_session_15_player2,sampleJointGoal_fromStart,5,0.8093520430396257,"sampleJointGoal
fromStart"
always_committed_session_16_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_16_player1,sampleJointGoal_fromStart,1,0.6805444320236013,"sampleJointGoal
fromStart"
always_committed_session_16_player1,sampleJointGoal_fromStart,2,0.6987927346647632,"sampleJointGoal
fromStart"
always_committed_session_16_player1,sampleJointGoal_fromStart,3,0.9551448000354714,"sampleJointGoal
fromStart"
always_committed_session_16_player1,sampleJointGoal_fromStart,4,0.9421431046192629,"sampleJointGoal
fromStart"
always_committed_session_16_player1,sampleJointGoal_fromStart,5,0.9650062642800953,"sampleJointGoal
fromStart"
always_committed_session_16_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_16_player2,sampleJointGoal_fromStart,1,0.549869277544926,"sampleJointGoal
fromStart"
always_committed_session_16_player2,sampleJointGoal_fromStart,2,0.6293125396936382,"sampleJointGoal
fromStart"
always_committed_session_16_player2,sampleJointGoal_fromStart,3,0.6573064526664735,"sampleJointGoal
fromStart"
always_committed_session_16_player2,sampleJointGoal_fromStart,4,0.7903813654753323,"sampleJointGoal
fromStart"
always_committed_session_16_player2,sampleJointGoal_fromStart,5,0.8165997313172312,"sampleJointGoal
fromStart"
always_committed_session_17_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_17_player1,sampleJointGoal_fromStart,1,0.7187421869383986,"sampleJointGoal
fromStart"
always_committed_session_17_player1,sampleJointGoal_fromStart,2,0.7317880382484524,"sampleJointGoal
fromStart"
always_committed_session_17_player1,sampleJointGoal_fromStart,3,0.8057291728300519,"sampleJointGoal
fromStart"
always_committed_session_17_player1,sampleJointGoal_fromStart,4,0.8784550664807197,"sampleJointGoal
fromStart"
always_committed_session_17_player1,sampleJointGoal_fromStart,5,0.8902375256901838,"sampleJointGoal
fromStart"
always_committed_session_17_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_17_player2,sampleJointGoal_fromStart,1,0.7166955872393888,"sampleJointGoal
fromStart"
always_committed_session_17_player2,sampleJointGoal_fromStart,2,0.8718225787417813,"sampleJointGoal
fromStart"
always_committed_session_17_player2,sampleJointGoal_fromStart,3,0.9017052077194181,"sampleJointGoal
fromStart"
always_committed_session_17_player2,sampleJointGoal_fromStart,4,0.9249991281321789,"sampleJointGoal
fromStart"
always_committed_session_17_player2,sampleJointGoal_fromStart,5,0.9302471211073594,"sampleJointGoal
fromStart"
always_committed_session_18_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_18_player1,sampleJointGoal_fromStart,1,0.48135687189711696,"sampleJointGoal
fromStart"
always_committed_session_18_player1,sampleJointGoal_fromStart,2,0.583081104085571,"sampleJointGoal
fromStart"
always_committed_session_18_player1,sampleJointGoal_fromStart,3,0.7906001250581539,"sampleJointGoal
fromStart"
always_committed_session_18_player1,sampleJointGoal_fromStart,4,0.8065694074811921,"sampleJointGoal
fromStart"
always_committed_session_18_player1,sampleJointGoal_fromStart,5,0.9521902470142162,"sampleJointGoal
fromStart"
always_committed_session_18_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_18_player2,sampleJointGoal_fromStart,1,0.7036556587152777,"sampleJointGoal
fromStart"
always_committed_session_18_player2,sampleJointGoal_fromStart,2,0.8451106731597893,"sampleJointGoal
fromStart"
always_committed_session_18_player2,sampleJointGoal_fromStart,3,0.8888897377144347,"sampleJointGoal
fromStart"
always_committed_session_18_player2,sampleJointGoal_fromStart,4,0.8792155797013861,"sampleJointGoal
fromStart"
always_committed_session_18_player2,sampleJointGoal_fromStart,5,0.8905147366898551,"sampleJointGoal
fromStart"
always_committed_session_19_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_19_player1,sampleJointGoal_fromStart,1,0.7891132934725887,"sampleJointGoal
fromStart"
always_committed_session_19_player1,sampleJointGoal_fromStart,2,0.8893109370584096,"sampleJointGoal
fromStart"
always_committed_session_19_player1,sampleJointGoal_fromStart,3,0.8646952274944728,"sampleJointGoal
fromStart"
always_committed_session_19_player1,sampleJointGoal_fromStart,4,0.9621189565181094,"sampleJointGoal
fromStart"
always_committed_session_19_player1,sampleJointGoal_fromStart,5,0.9772981537057992,"sampleJointGoal
fromStart"
always_committed_session_19_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_19_player2,sampleJointGoal_fromStart,1,0.8323187048295262,"sampleJointGoal
fromStart"
always_committed_session_19_player2,sampleJointGoal_fromStart,2,0.8893567880484041,"sampleJointGoal
fromStart"
always_committed_session_19_player2,sampleJointGoal_fromStart,3,0.8904832857554932,"sampleJointGoal
fromStart"
always_committed_session_19_player2,sampleJointGoal_fromStart,4,0.8776365502776999,"sampleJointGoal
fromStart"
always_committed_session_19_player2,sampleJointGoal_fromStart,5,0.8758575511690848,"sampleJointGoal
fromStart"
always_committed_session_1_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_1_player1,sampleJointGoal_fromStart,1,0.6165711029075263,"sampleJointGoal
fromStart"
always_committed_session_1_player1,sampleJointGoal_fromStart,2,0.6908612038916417,"sampleJointGoal
fromStart"
always_committed_session_1_player1,sampleJointGoal_fromStart,3,0.8646986002450721,"sampleJointGoal
fromStart"
always_committed_session_1_player1,sampleJointGoal_fromStart,4,0.8789335252244292,"sampleJointGoal
fromStart"
always_committed_session_1_player1,sampleJointGoal_fromStart,5,0.937280377479967,"sampleJointGoal
fromStart"
always_committed_session_1_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_1_player2,sampleJointGoal_fromStart,1,0.7752903043997856,"sampleJointGoal
fromStart"
always_committed_session_1_player2,sampleJointGoal_fromStart,2,0.7778565110909974,"sampleJointGoal
fromStart"
always_committed_session_1_player2,sampleJointGoal_fromStart,3,0.8339821060384264,"sampleJointGoal
fromStart"
always_committed_session_1_player2,sampleJointGoal_fromStart,4,0.8896613247758357,"sampleJointGoal
fromStart"
always_committed_session_1_player2,sampleJointGoal_fromStart,5,0.8938422094830353,"sampleJointGoal
fromStart"
always_committed_session_20_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_20_player1,sampleJointGoal_fromStart,1,0.78875384753252,"sampleJointGoal
fromStart"
always_committed_session_20_player1,sampleJointGoal_fromStart,2,0.8871949030712696,"sampleJointGoal
fromStart"
always_committed_session_20_player1,sampleJointGoal_fromStart,3,0.908876526109274,"sampleJointGoal
fromStart"
always_committed_session_20_player1,sampleJointGoal_fromStart,4,0.851621895183358,"sampleJointGoal
fromStart"
always_committed_session_20_player1,sampleJointGoal_fromStart,5,0.8627420584757222,"sampleJointGoal
fromStart"
always_committed_session_20_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_20_player2,sampleJointGoal_fromStart,1,0.5563620320650559,"sampleJointGoal
fromStart"
always_committed_session_20_player2,sampleJointGoal_fromStart,2,0.8340809283525502,"sampleJointGoal
fromStart"
always_committed_session_20_player2,sampleJointGoal_fromStart,3,0.9358651415103494,"sampleJointGoal
fromStart"
always_committed_session_20_player2,sampleJointGoal_fromStart,4,0.9363621746240733,"sampleJointGoal
fromStart"
always_committed_session_20_player2,sampleJointGoal_fromStart,5,0.9366571635688504,"sampleJointGoal
fromStart"
always_committed_session_21_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_21_player1,sampleJointGoal_fromStart,1,0.7744403166356006,"sampleJointGoal
fromStart"
always_committed_session_21_player1,sampleJointGoal_fromStart,2,0.8318472723035732,"sampleJointGoal
fromStart"
always_committed_session_21_player1,sampleJointGoal_fromStart,3,0.8107586231902906,"sampleJointGoal
fromStart"
always_committed_session_21_player1,sampleJointGoal_fromStart,4,0.7954494672142203,"sampleJointGoal
fromStart"
always_committed_session_21_player1,sampleJointGoal_fromStart,5,0.915975845530406,"sampleJointGoal
fromStart"
always_committed_session_21_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_21_player2,sampleJointGoal_fromStart,1,0.6920237800094003,"sampleJointGoal
fromStart"
always_committed_session_21_player2,sampleJointGoal_fromStart,2,0.8847214409537283,"sampleJointGoal
fromStart"
always_committed_session_21_player2,sampleJointGoal_fromStart,3,0.9287384554474326,"sampleJointGoal
fromStart"
always_committed_session_21_player2,sampleJointGoal_fromStart,4,0.9979056447565576,"sampleJointGoal
fromStart"
always_committed_session_21_player2,sampleJointGoal_fromStart,5,0.9979843376957569,"sampleJointGoal
fromStart"
always_committed_session_22_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_22_player1,sampleJointGoal_fromStart,1,0.5513016294686447,"sampleJointGoal
fromStart"
always_committed_session_22_player1,sampleJointGoal_fromStart,2,0.6567290658497767,"sampleJointGoal
fromStart"
always_committed_session_22_player1,sampleJointGoal_fromStart,3,0.6972239360299961,"sampleJointGoal
fromStart"
always_committed_session_22_player1,sampleJointGoal_fromStart,4,0.7561491364568536,"sampleJointGoal
fromStart"
always_committed_session_22_player1,sampleJointGoal_fromStart,5,0.756095903636445,"sampleJointGoal
fromStart"
always_committed_session_22_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_22_player2,sampleJointGoal_fromStart,1,0.489787819615598,"sampleJointGoal
fromStart"
always_committed_session_22_player2,sampleJointGoal_fromStart,2,0.5076808740577852,"sampleJointGoal
fromStart"
always_committed_session_22_player2,sampleJointGoal_fromStart,3,0.5872966568876266,"sampleJointGoal
fromStart"
always_committed_session_22_player2,sampleJointGoal_fromStart,4,0.5839069825542318,"sampleJointGoal
fromStart"
always_committed_session_22_player2,sampleJointGoal_fromStart,5,0.7896323632651733,"sampleJointGoal
fromStart"
always_committed_session_23_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_23_player1,sampleJointGoal_fromStart,1,0.6047008976382463,"sampleJointGoal
fromStart"
always_committed_session_23_player1,sampleJointGoal_fromStart,2,0.7434287740751446,"sampleJointGoal
fromStart"
always_committed_session_23_player1,sampleJointGoal_fromStart,3,0.7163879110755702,"sampleJointGoal
fromStart"
always_committed_session_23_player1,sampleJointGoal_fromStart,4,0.776669203275903,"sampleJointGoal
fromStart"
always_committed_session_23_player1,sampleJointGoal_fromStart,5,0.8105192703583848,"sampleJointGoal
fromStart"
always_committed_session_23_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_23_player2,sampleJointGoal_fromStart,1,0.7615014940207692,"sampleJointGoal
fromStart"
always_committed_session_23_player2,sampleJointGoal_fromStart,2,0.7765001766383605,"sampleJointGoal
fromStart"
always_committed_session_23_player2,sampleJointGoal_fromStart,3,0.7630386258074919,"sampleJointGoal
fromStart"
always_committed_session_23_player2,sampleJointGoal_fromStart,4,0.7681416778289777,"sampleJointGoal
fromStart"
always_committed_session_23_player2,sampleJointGoal_fromStart,5,0.8990518137463893,"sampleJointGoal
fromStart"
always_committed_session_24_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_24_player1,sampleJointGoal_fromStart,1,0.5813331707553954,"sampleJointGoal
fromStart"
always_committed_session_24_player1,sampleJointGoal_fromStart,2,0.7774139640425151,"sampleJointGoal
fromStart"
always_committed_session_24_player1,sampleJointGoal_fromStart,3,0.8636250396396253,"sampleJointGoal
fromStart"
always_committed_session_24_player1,sampleJointGoal_fromStart,4,0.9378657660418448,"sampleJointGoal
fromStart"
always_committed_session_24_player1,sampleJointGoal_fromStart,5,0.9381685000202046,"sampleJointGoal
fromStart"
always_committed_session_24_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_24_player2,sampleJointGoal_fromStart,1,0.8209943552125198,"sampleJointGoal
fromStart"
always_committed_session_24_player2,sampleJointGoal_fromStart,2,0.8307998715112801,"sampleJointGoal
fromStart"
always_committed_session_24_player2,sampleJointGoal_fromStart,3,0.798637911578339,"sampleJointGoal
fromStart"
always_committed_session_24_player2,sampleJointGoal_fromStart,4,0.7910138532687853,"sampleJointGoal
fromStart"
always_committed_session_24_player2,sampleJointGoal_fromStart,5,0.8127839410309097,"sampleJointGoal
fromStart"
always_committed_session_25_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_25_player1,sampleJointGoal_fromStart,1,0.43148923800297934,"sampleJointGoal
fromStart"
always_committed_session_25_player1,sampleJointGoal_fromStart,2,0.5712153694204886,"sampleJointGoal
fromStart"
always_committed_session_25_player1,sampleJointGoal_fromStart,3,0.6616036877322182,"sampleJointGoal
fromStart"
always_committed_session_25_player1,sampleJointGoal_fromStart,4,0.7828682978523669,"sampleJointGoal
fromStart"
always_committed_session_25_player1,sampleJointGoal_fromStart,5,0.7650944215997431,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,1,0.7209874612006433,"sampleJointGoal
fromStart"
