participantID,experimentType,experiment_category,game_class,player1FirstDetectedGoal,player1FinalReachedGoal,firstDetectedSharedGoal,commitment
5efaf5d5540ce9953f995009,2P3G,2P3G,,1.0,1,1.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,1.0,1,1.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,1.0,1,1.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,1.0,1,1.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,1.0,1,1.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,0.0,0,0.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,1.0,1,1.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,1.0,0,0.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,1.0,1,1.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,0.0,0,0.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,0.0,0,0.0,1.0
5efaf5d5540ce9953f995009,2P3G,2P3G,,1.0,1,1.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,0,0.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,0,0.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,2,0.0,0.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,0,0.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,2,0.0,0.0
675c64b95d8683943d557b71,2P3G,2P3G,,1.0,1,1.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,0,0.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,0,0.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,0,0.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,1.0,1,1.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,0,0.0,1.0
675c64b95d8683943d557b71,2P3G,2P3G,,0.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,0.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,1.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,0.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,0.0,0,1.0,0.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,1.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,0.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,1.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,1.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,1.0,0,1.0,0.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,1.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,1.0,0,0.0,1.0
6646cdbd7a8e4d39556e459b,2P3G,2P3G,,0.0,0,0.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,0,0.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,0,0.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,2,0.0,0.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,0,0.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,2,0.0,0.0
651b249337102ada9fee4951,2P3G,2P3G,,1.0,1,1.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,0,0.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,0,0.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,0,0.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,1.0,1,1.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,0,0.0,1.0
651b249337102ada9fee4951,2P3G,2P3G,,0.0,0,0.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,0.0,0,0.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,0.0,0,0.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,1.0,1,1.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,0.0,0,0.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,0.0,0,0.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,0.0,0,0.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,1.0,1,1.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,0.0,0,0.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,1.0,1,1.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,0.0,0,0.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,0.0,0,0.0,1.0
66338ea47f6b47399eb188ca,2P3G,2P3G,,0.0,0,0.0,1.0
5f850c99d40bfe1f29078e69,2P3G,2P3G,,0.0,2,0.0,0.0
5f850c99d40bfe1f29078e69,2P3G,2P3G,,,-1,,
5f850c99d40bfe1f29078e69,2P3G,2P3G,,0.0,0,0.0,1.0
5f850c99d40bfe1f29078e69,2P3G,2P3G,,1.0,0,0.0,1.0
5f850c99d40bfe1f29078e69,2P3G,2P3G,,0.0,0,0.0,1.0
5f850c99d40bfe1f29078e69,2P3G,2P3G,,1.0,0,0.0,1.0
5f850c99d40bfe1f29078e69,2P3G,2P3G,,1.0,-1,0.0,0.0
5f850c99d40bfe1f29078e69,2P3G,2P3G,,0.0,0,0.0,1.0
5f850c99d40bfe1f29078e69,2P3G,2P3G,,0.0,0,0.0,1.0
5f850c99d40bfe1f29078e69,2P3G,2P3G,,,-1,,
5f850c99d40bfe1f29078e69,2P3G,2P3G,,,-1,,
5f850c99d40bfe1f29078e69,2P3G,2P3G,,,-1,,
67364113bdafe2840fa05b69,2P3G,2P3G,,0.0,0,0.0,1.0
67364113bdafe2840fa05b69,2P3G,2P3G,,0.0,2,0.0,0.0
67364113bdafe2840fa05b69,2P3G,2P3G,,0.0,2,0.0,0.0
67364113bdafe2840fa05b69,2P3G,2P3G,,0.0,2,0.0,0.0
67364113bdafe2840fa05b69,2P3G,2P3G,,0.0,0,0.0,1.0
67364113bdafe2840fa05b69,2P3G,2P3G,,1.0,1,1.0,1.0
67364113bdafe2840fa05b69,2P3G,2P3G,,1.0,1,1.0,1.0
67364113bdafe2840fa05b69,2P3G,2P3G,,0.0,2,0.0,0.0
67364113bdafe2840fa05b69,2P3G,2P3G,,1.0,2,1.0,0.0
67364113bdafe2840fa05b69,2P3G,2P3G,,1.0,1,1.0,1.0
67364113bdafe2840fa05b69,2P3G,2P3G,,1.0,2,1.0,0.0
67364113bdafe2840fa05b69,2P3G,2P3G,,0.0,2,0.0,0.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,0.0,0,0.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,0.0,0,0.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,0.0,0,0.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,1.0,1,1.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,1.0,1,1.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,0.0,0,0.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,0.0,0,0.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,0.0,0,0.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,0.0,0,0.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,0.0,0,0.0,0.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,1.0,1,1.0,1.0
66d0217be06f8783cc04f0a7,2P3G,2P3G,,0.0,0,0.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,0.0,0,0.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,0.0,0,0.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,1.0,1,1.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,0.0,0,0.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,0.0,0,0.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,0.0,0,0.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,1.0,1,1.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,0.0,0,0.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,1.0,1,1.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,0.0,0,0.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,0.0,0,0.0,1.0
60bac4eb11e08e852fd030ab,2P3G,2P3G,,0.0,0,0.0,1.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,1.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,1.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,2,0.0,0.0
6731413b949994960fadc176,2P3G,2P3G,,,-1,,
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,0.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,1.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,1.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,1.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,1.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,1.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,1.0
6731413b949994960fadc176,2P3G,2P3G,,0.0,0,0.0,1.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,0,0.0,0.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,0,0.0,1.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,0,0.0,0.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,2,0.0,0.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,2,0.0,0.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,0,0.0,1.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,0,0.0,0.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,0,0.0,1.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,0,,
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,0,0.0,1.0
670c3a0b29d34e1201670dd1,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,0.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,0,0.0,1.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,2,0.0,0.0
67d21364aa4dc87ecd8f3f1b,2P3G,2P3G,,0.0,2,0.0,0.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,1.0,0,0.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,0.0,0,0.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,1.0,1,1.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,0.0,0,0.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,0.0,0,0.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,1.0,1,1.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,0.0,0,0.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,0.0,0,0.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,0.0,0,0.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,1.0,1,1.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,1.0,1,1.0,1.0
6143af8721d1445864c4f6c8,2P3G,2P3G,,0.0,0,0.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,0.0,0,0.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,1.0,1,1.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,1.0,1,1.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,0.0,0,0.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,0.0,0,2.0,0.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,1.0,1,1.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,0.0,0,0.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,1.0,1,1.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,0.0,2,2.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,1.0,2,2.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,1.0,1,1.0,1.0
6154c1748e0de2c3afdab62c,2P3G,2P3G,,0.0,2,0.0,0.0
5c06063cf7595100015c30f6,2P3G,2P3G,,1.0,0,0.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,0.0,0,0.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,1.0,1,1.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,0.0,0,0.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,0.0,0,0.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,1.0,1,1.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,0.0,0,0.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,0.0,0,0.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,0.0,0,0.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,1.0,1,1.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,1.0,1,1.0,1.0
5c06063cf7595100015c30f6,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,2,0.0,0.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,0,0.0,1.0
62b628e4351d179f1ff6cc59,2P3G,2P3G,,0.0,2,0.0,0.0
5c0558b8553fb80001191980,2P3G,2P3G,,,-1,,
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,-1,0.0,0.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,0,0.0,1.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,0,0.0,1.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,2,0.0,0.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,0,0.0,1.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,2,0.0,0.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,0,0.0,1.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,0,0.0,1.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,0,0.0,1.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,0,0.0,1.0
5c0558b8553fb80001191980,2P3G,2P3G,,0.0,0,0.0,1.0
5dc3552003f8562725a1b956,2P3G,2P3G,,1.0,1,,
5dc3552003f8562725a1b956,2P3G,2P3G,,0.0,2,0.0,0.0
5dc3552003f8562725a1b956,2P3G,2P3G,,0.0,0,0.0,0.0
5dc3552003f8562725a1b956,2P3G,2P3G,,1.0,1,,
5dc3552003f8562725a1b956,2P3G,2P3G,,0.0,0,0.0,0.0
5dc3552003f8562725a1b956,2P3G,2P3G,,0.0,0,0.0,1.0
5dc3552003f8562725a1b956,2P3G,2P3G,,0.0,0,0.0,1.0
5dc3552003f8562725a1b956,2P3G,2P3G,,0.0,0,0.0,0.0
5dc3552003f8562725a1b956,2P3G,2P3G,,0.0,0,0.0,1.0
670d816961bebcb45b53b929,2P3G,2P3G,,0.0,0,0.0,0.0
670d816961bebcb45b53b929,2P3G,2P3G,,0.0,0,0.0,1.0
670d816961bebcb45b53b929,2P3G,2P3G,,1.0,0,0.0,0.0
670d816961bebcb45b53b929,2P3G,2P3G,,0.0,0,0.0,1.0
670d816961bebcb45b53b929,2P3G,2P3G,,1.0,0,0.0,1.0
670d816961bebcb45b53b929,2P3G,2P3G,,1.0,2,0.0,0.0
670d816961bebcb45b53b929,2P3G,2P3G,,0.0,0,0.0,1.0
670d816961bebcb45b53b929,2P3G,2P3G,,0.0,0,0.0,1.0
670d816961bebcb45b53b929,2P3G,2P3G,,0.0,1,1.0,1.0
670d816961bebcb45b53b929,2P3G,2P3G,,0.0,2,0.0,0.0
670d816961bebcb45b53b929,2P3G,2P3G,,1.0,0,0.0,1.0
670d816961bebcb45b53b929,2P3G,2P3G,,0.0,2,0.0,0.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,1.0,0,0.0,1.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,1.0,0,0.0,1.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,1.0,0,0.0,1.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,1.0,2,1.0,0.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,0.0,0,0.0,1.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,0.0,0,0.0,1.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,0.0,0,0.0,1.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,0.0,0,0.0,1.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,0.0,0,0.0,1.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,1.0,0,1.0,0.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,1.0,1,1.0,1.0
66854df2e5fef4239ff63a7d,2P3G,2P3G,,0.0,0,0.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,1.0,1,1.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,1.0,1,1.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,1.0,1,1.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,1.0,1,1.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,1.0,1,1.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,0.0,0,0.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,1.0,1,1.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,1.0,0,0.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,1.0,1,1.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,0.0,0,0.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,0.0,0,0.0,1.0
663a3ee80ab62f61353a10f0,2P3G,2P3G,,1.0,1,1.0,1.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,0,0.0,0.0
607668ac450fc6e3025a131d,2P3G,2P3G,,1.0,0,0.0,1.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,0,0.0,1.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,0,0.0,1.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,0,0.0,1.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,0,0.0,0.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,0,0.0,1.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,0,0.0,1.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,0,0.0,0.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,2,0.0,0.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,2,0.0,0.0
607668ac450fc6e3025a131d,2P3G,2P3G,,0.0,2,0.0,0.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,2,1.0,0.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,0,1.0,0.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,1,1.0,1.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,2,1.0,0.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,2,1.0,0.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,1,1.0,1.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,1,1.0,1.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,1,1.0,1.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,1,1.0,1.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,1,1.0,1.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,1,1.0,1.0
678f0bb28ec3307e4f1afb78,2P3G,2P3G,,1.0,1,1.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,0.0,0,0.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,1.0,1,1.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,1.0,1,1.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,0.0,-1,,
5f0a686635f72917e94c7a63,2P3G,2P3G,,0.0,0,0.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,0.0,0,0.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,1.0,1,1.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,0.0,0,0.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,1.0,1,1.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,0.0,2,0.0,0.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,1.0,1,1.0,1.0
5f0a686635f72917e94c7a63,2P3G,2P3G,,0.0,2,0.0,0.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,2,0.0,0.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,0,0.0,1.0
5723714684458100120292f6,2P3G,2P3G,,0.0,2,0.0,0.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,0.0,2,0.0,0.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,1.0,0,0.0,1.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,1.0,0,0.0,1.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,1.0,0,0.0,1.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,1.0,0,0.0,1.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,0.0,0,0.0,0.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,0.0,0,0.0,1.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,0.0,2,0.0,0.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,1.0,0,1.0,0.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,0.0,2,0.0,0.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,1.0,1,1.0,1.0
57dd3b0e91b7fc0001493db9,2P3G,2P3G,,0.0,0,0.0,1.0
6824d53b2584274c9b13924e,2P3G,2P3G,,1.0,2,0.0,0.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,2,0.0,0.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,0,0.0,1.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,2,0.0,0.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,0,0.0,1.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,0,0.0,1.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,0,0.0,1.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,0,0.0,1.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,0,0.0,1.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,0,0.0,1.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,0,0.0,1.0
6824d53b2584274c9b13924e,2P3G,2P3G,,0.0,0,0.0,1.0
