lambda,p_signal,alpha,commitment_nll,signaling_nll,binomial_nll,sim_commitment_human_weighted_average,sim_signaling_human_weighted_average,sim_commitment_equal_to_both,sim_signaling_equal_to_both,raw_trials,sim_closer_to_player1_commitment,sim_closer_to_player1_signalingMove,human_closer_to_player1_commitment,human_closer_to_player1_signalingMove,sim_equal_to_both_commitment,sim_equal_to_both_signalingMove,human_equal_to_both_commitment,human_equal_to_both_signalingMove,sim_closer_to_player2_commitment,sim_closer_to_player2_signalingMove,human_closer_to_player2_commitment,human_closer_to_player2_signalingMove,average_success_percent,average_efficiency_percent,average_commitment_percent,average_signaling_percent,equal_success_percent,equal_efficiency_percent,equal_commitment_percent,equal_signaling_percent,fit_stage
0.05,0.375,0.375,182.88513453724778,194.4209747484358,377.3061092856836,0.622378716744914,0.39033805654643944,0.6388888888888888,0.578125,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p05_alpha_0p375_sessions_0_to_29.json.zst,0.6444444444444445,0.25862068965517243,0.5520833333333334,0.5060240963855421,0.6388888888888888,0.578125,0.8404255319148937,0.5851063829787234,0.5833333333333334,0.3103448275862069,0.5638297872340425,0.4523809523809524,89.16666666666667,89.15152759498001,62.75462962962962,35.99537037037037,100.0,96.78464590964592,63.33333333333333,55.55555555555556,coarse
0.05,0.5,0.5,188.670270564516,191.1136048644024,379.78387542891835,0.5868935837245697,0.4184982003947521,0.5666666666666667,0.6166666666666667,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p05_alpha_0p5_sessions_0_to_29.json.zst,0.5666666666666667,0.2840909090909091,0.5520833333333334,0.5060240963855421,0.5666666666666667,0.6166666666666667,0.8404255319148937,0.5851063829787234,0.6277777777777778,0.32954545454545453,0.5638297872340425,0.4523809523809524,84.44444444444444,89.27900916971296,59.226190476190474,38.4292328042328,100.0,97.38530513885483,55.7471264367816,62.93103448275862,coarse
0.05,0.75,0.75,180.11610601684123,188.53965294045892,368.6557589573001,0.5494522691705791,0.45121325540988544,0.6777777777777778,0.652542372881356,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p05_alpha_0p75_sessions_0_to_29.json.zst,0.4722222222222222,0.3045977011494253,0.5520833333333334,0.5060240963855421,0.6777777777777778,0.652542372881356,0.8404255319148937,0.5851063829787234,0.5,0.3707865168539326,0.5638297872340425,0.4523809523809524,78.61111111111111,89.87781495011888,55.019841269841265,41.35251322751322,100.0,97.82266583990722,75.57471264367815,65.51724137931035,coarse
0.05,1.0,1.0,183.12756078300657,195.9861012255821,379.1136620085887,0.5402973395931143,0.4764438768270186,0.6333333333333333,0.7592592592592593,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p05_alpha_1_sessions_0_to_29.json.zst,0.4777777777777778,0.3072289156626506,0.5520833333333334,0.5060240963855421,0.6333333333333333,0.7592592592592593,0.8404255319148937,0.5851063829787234,0.5111111111111111,0.3271604938271605,0.5638297872340425,0.4523809523809524,76.11111111111111,87.79731886214729,55.21891534391534,42.2334656084656,100.0,94.91745707607052,77.08333333333334,76.48809523809523,coarse
0.1,0.0,0.0,178.8615583147461,190.40698738237873,369.26854569712486,0.6349374021909233,0.3797363632865538,0.6833333333333333,0.4852941176470588,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0_sessions_0_to_29.json.zst,0.6,0.3170731707317073,0.5520833333333334,0.5060240963855421,0.6833333333333333,0.4852941176470588,0.8404255319148937,0.5851063829787234,0.6222222222222222,0.3235294117647059,0.5638297872340425,0.4523809523809524,93.33333333333333,89.18223387467523,62.982804232804234,36.891534391534385,98.88888888888889,98.67048695332166,70.27777777777776,50.27777777777778,coarse
0.1,0.1,0.1,181.54833173459883,190.07319405752946,371.6215257921283,0.6777386541471048,0.38925410469170424,0.7,0.4928571428571429,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p1_sessions_0_to_29.json.zst,0.6722222222222223,0.2962962962962963,0.5520833333333334,0.5060240963855421,0.7,0.4928571428571429,0.8404255319148937,0.5851063829787234,0.6611111111111111,0.3651685393258427,0.5638297872340425,0.4523809523809524,95.83333333333334,89.78445256793472,68.63425925925927,38.29034391534391,98.88888888888889,99.35440947940948,74.44444444444443,48.888888888888886,coarse
0.1,0.25,0.25,182.6877154474421,192.93291393399147,375.62062938143356,0.6705790297339592,0.3726807299553369,0.6888888888888889,0.5147058823529411,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p25_sessions_0_to_29.json.zst,0.7,0.3160919540229885,0.5520833333333334,0.5060240963855421,0.6888888888888889,0.5147058823529411,0.8404255319148937,0.5851063829787234,0.6222222222222222,0.2696629213483146,0.5638297872340425,0.4523809523809524,91.66666666666666,89.29392689357967,68.0489417989418,35.05291005291005,100.0,98.41877566877567,70.55555555555554,52.5,coarse
0.1,0.3125,0.3125,180.01837122768262,194.50682565373006,374.5251968814127,0.6723395931142411,0.37734524364272254,0.7166666666666667,0.553030303030303,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p3125_sessions_0_to_29.json.zst,0.6888888888888889,0.28735632183908044,0.5520833333333334,0.5060240963855421,0.7166666666666667,0.553030303030303,0.8404255319148937,0.5851063829787234,0.6111111111111112,0.2696629213483146,0.5638297872340425,0.4523809523809524,88.61111111111111,89.40376986329369,68.78968253968254,34.960317460317455,100.0,98.61883255633256,78.88888888888889,54.44444444444445,refine
0.1,0.375,0.375,179.58889314892042,191.8718114569603,371.4607046058807,0.6686228482003129,0.41369569821074403,0.7166666666666667,0.6111111111111112,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p375_sessions_0_to_29.json.zst,0.6833333333333333,0.2752808988764045,0.5520833333333334,0.5060240963855421,0.7166666666666667,0.6111111111111112,0.8404255319148937,0.5851063829787234,0.6055555555555555,0.32954545454545453,0.5638297872340425,0.4523809523809524,89.44444444444444,89.64768372060043,68.30357142857143,37.92989417989418,100.0,98.76569726569727,77.77777777777779,60.555555555555564,coarse
0.1,0.4375,0.4375,181.5454212563596,186.91426838143937,368.459689637799,0.635093896713615,0.4394860144375836,0.6555555555555556,0.6230769230769231,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p4375_sessions_0_to_29.json.zst,0.6222222222222222,0.33707865168539325,0.5520833333333334,0.5060240963855421,0.6555555555555556,0.6230769230769231,0.8404255319148937,0.5851063829787234,0.6277777777777778,0.3352272727272727,0.5638297872340425,0.4523809523809524,86.11111111111111,89.7476166360095,64.71891534391536,41.25330687830688,100.0,98.70144670144671,71.11111111111111,61.111111111111114,refine
