participantId,group,posterior,plotGroup
session_16_player2,sampleJointGoal_afterNewGoal,0.6611829521050726,"sampleJointGoal
afterNewGoal"
session_16_player2,samplePosteriorOnlyGoalAndSignal_fromStart,0.7028799683983052,"samplePosteriorOnlyGoal+Signal
fromStart"
session_17_player1,TwoStageSignalAgent_sigmoidThreshold,0.8087735903693981,"TwoStageSignal
sigmoidThreshold"
session_17_player1,sampleJointGoalAndRSASignal_fromStart,0.7457415222671927,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_17_player1,sampleJointGoalAndSignal_afterNewGoal,0.6658884152987975,"sampleJointGoal+Signal
afterNewGoal"
session_17_player1,sampleJointGoalAndSignal_fromStart,0.8028257553599308,"sampleJointGoal+Signal
fromStart"
session_17_player1,sampleJointGoal_afterNewGoal,0.731607356139626,"sampleJointGoal
afterNewGoal"
session_17_player1,samplePosteriorOnlyGoalAndSignal_fromStart,0.5851700076144336,"samplePosteriorOnlyGoal+Signal
fromStart"
session_17_player2,TwoStageSignalAgent_sigmoidThreshold,0.7512754819034521,"TwoStageSignal
sigmoidThreshold"
session_17_player2,sampleJointGoalAndRSASignal_fromStart,0.7874247798849662,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_17_player2,sampleJointGoalAndSignal_afterNewGoal,0.7056728451804664,"sampleJointGoal+Signal
afterNewGoal"
session_17_player2,sampleJointGoalAndSignal_fromStart,0.7682519100636883,"sampleJointGoal+Signal
fromStart"
session_17_player2,sampleJointGoal_afterNewGoal,0.7555120780594389,"sampleJointGoal
afterNewGoal"
session_17_player2,samplePosteriorOnlyGoalAndSignal_fromStart,0.6411306823149199,"samplePosteriorOnlyGoal+Signal
fromStart"
session_18_player1,TwoStageSignalAgent_sigmoidThreshold,0.8348828904365747,"TwoStageSignal
sigmoidThreshold"
session_18_player1,sampleJointGoalAndRSASignal_fromStart,0.728243343889109,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_18_player1,sampleJointGoalAndSignal_afterNewGoal,0.6513626507307596,"sampleJointGoal+Signal
afterNewGoal"
session_18_player1,sampleJointGoalAndSignal_fromStart,0.8074885436661107,"sampleJointGoal+Signal
fromStart"
session_18_player1,sampleJointGoal_afterNewGoal,0.7233153991014069,"sampleJointGoal
afterNewGoal"
session_18_player1,samplePosteriorOnlyGoalAndSignal_fromStart,0.7414437514689647,"samplePosteriorOnlyGoal+Signal
fromStart"
session_18_player2,TwoStageSignalAgent_sigmoidThreshold,0.7351441480686378,"TwoStageSignal
sigmoidThreshold"
session_18_player2,sampleJointGoalAndRSASignal_fromStart,0.6930359277606835,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_18_player2,sampleJointGoalAndSignal_afterNewGoal,0.6287332110716443,"sampleJointGoal+Signal
afterNewGoal"
session_18_player2,sampleJointGoalAndSignal_fromStart,0.7888896494375349,"sampleJointGoal+Signal
fromStart"
session_18_player2,sampleJointGoal_afterNewGoal,0.7102434179361734,"sampleJointGoal
afterNewGoal"
session_18_player2,samplePosteriorOnlyGoalAndSignal_fromStart,0.6902878587732193,"samplePosteriorOnlyGoal+Signal
fromStart"
session_19_player1,TwoStageSignalAgent_sigmoidThreshold,0.8103702247997328,"TwoStageSignal
sigmoidThreshold"
session_19_player1,sampleJointGoalAndRSASignal_fromStart,0.8130634167770907,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_19_player1,sampleJointGoalAndSignal_afterNewGoal,0.7358245650867276,"sampleJointGoal+Signal
afterNewGoal"
session_19_player1,sampleJointGoalAndSignal_fromStart,0.7376599637879897,"sampleJointGoal+Signal
fromStart"
session_19_player1,sampleJointGoal_afterNewGoal,0.7292711736569449,"sampleJointGoal
afterNewGoal"
session_19_player1,samplePosteriorOnlyGoalAndSignal_fromStart,0.6716244324356596,"samplePosteriorOnlyGoal+Signal
fromStart"
session_19_player2,TwoStageSignalAgent_sigmoidThreshold,0.770287367327883,"TwoStageSignal
sigmoidThreshold"
session_19_player2,sampleJointGoalAndRSASignal_fromStart,0.853461094736128,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_19_player2,sampleJointGoalAndSignal_afterNewGoal,0.6628995301814284,"sampleJointGoal+Signal
afterNewGoal"
session_19_player2,sampleJointGoalAndSignal_fromStart,0.7848686690519832,"sampleJointGoal+Signal
fromStart"
session_19_player2,sampleJointGoal_afterNewGoal,0.6885294681437008,"sampleJointGoal
afterNewGoal"
session_19_player2,samplePosteriorOnlyGoalAndSignal_fromStart,0.5928478990452755,"samplePosteriorOnlyGoal+Signal
fromStart"
session_1_player1,TwoStageSignalAgent_sigmoidThreshold,0.687490577381671,"TwoStageSignal
sigmoidThreshold"
session_1_player1,sampleJointGoalAndRSASignal_fromStart,0.6992650208560919,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_1_player1,sampleJointGoalAndSignal_afterNewGoal,0.7731169872156766,"sampleJointGoal+Signal
afterNewGoal"
session_1_player1,sampleJointGoalAndSignal_fromStart,0.8629543083069572,"sampleJointGoal+Signal
fromStart"
session_1_player1,sampleJointGoal_afterNewGoal,0.7858159585823669,"sampleJointGoal
afterNewGoal"
session_1_player1,samplePosteriorOnlyGoalAndSignal_fromStart,0.7492041945532234,"samplePosteriorOnlyGoal+Signal
fromStart"
session_1_player2,TwoStageSignalAgent_sigmoidThreshold,0.7215997524586043,"TwoStageSignal
sigmoidThreshold"
session_1_player2,sampleJointGoalAndRSASignal_fromStart,0.705626632538919,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_1_player2,sampleJointGoalAndSignal_afterNewGoal,0.7776606014993396,"sampleJointGoal+Signal
afterNewGoal"
session_1_player2,sampleJointGoalAndSignal_fromStart,0.7735280127242158,"sampleJointGoal+Signal
fromStart"
session_1_player2,sampleJointGoal_afterNewGoal,0.8054158284379159,"sampleJointGoal
afterNewGoal"
