group,participantId,sessionIndex,trialIndex,playerIndex,distanceCondition,stepFromNewGoal,posterior,plotGroup
sampleJointGoal_afterNewGoal,session_0_player1,0.0,7,1,closer_to_player2,3,0.511459642354227,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,7,1,closer_to_player2,4,0.5259527935817682,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,7,1,closer_to_player2,5,0.4355025475016374,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,7,2,closer_to_player2,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,7,2,closer_to_player2,1,0.9996537651309405,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,7,2,closer_to_player2,2,0.9999997146022817,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,7,2,closer_to_player2,3,0.9999997993583996,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,7,2,closer_to_player2,4,0.9999998563400008,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,7,2,closer_to_player2,5,0.9999998952176153,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,9,1,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,9,1,equal_to_both,1,0.49958791452450624,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,9,1,equal_to_both,2,0.4917269811427831,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,9,1,equal_to_both,3,0.9994085866647155,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,9,1,equal_to_both,4,0.9999992565224742,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,9,1,equal_to_both,5,0.9999999980839362,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,9,2,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,9,2,equal_to_both,1,0.9966362343657577,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,9,2,equal_to_both,2,0.999979159309071,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,9,2,equal_to_both,3,0.9999794386423874,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,9,2,equal_to_both,4,0.9999804893334743,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,9,2,equal_to_both,5,0.999999909138251,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,10,1,closer_to_player2,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,10,1,closer_to_player2,1,0.5034526368799835,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,10,1,closer_to_player2,2,0.5057020704132458,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,10,1,closer_to_player2,3,0.5065791828346065,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,10,1,closer_to_player2,4,0.5077268791960884,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,10,1,closer_to_player2,5,0.502474814874444,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,10,2,closer_to_player2,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,10,2,closer_to_player2,1,0.5046603768742102,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,10,2,closer_to_player2,2,0.6111869694933421,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,10,2,closer_to_player2,3,0.9999018701892687,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,10,2,closer_to_player2,4,0.999999982160528,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,10,2,closer_to_player2,5,0.9999999999905133,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,11,1,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,11,1,equal_to_both,1,0.988651041283758,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,11,1,equal_to_both,2,0.9893737723384306,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,11,1,equal_to_both,3,0.9998844330643353,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,11,1,equal_to_both,4,0.9998883470322558,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player1,0.0,11,1,equal_to_both,5,0.9998899148473305,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,11,2,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,11,2,equal_to_both,1,0.49999981874973665,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,11,2,equal_to_both,2,0.9938491223159589,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,11,2,equal_to_both,3,0.993893743354723,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,11,2,equal_to_both,4,0.9939296532958669,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_0_player2,0.0,11,2,equal_to_both,5,0.9999792359317451,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,0,1,closer_to_player1,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,0,1,closer_to_player1,1,0.5031065328624911,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,0,1,closer_to_player1,2,0.6083712369296953,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,0,1,closer_to_player1,3,0.999958232387568,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,0,1,closer_to_player1,4,0.9999999777706822,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,0,1,closer_to_player1,5,0.9999999999833296,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,0,2,closer_to_player1,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,0,2,closer_to_player1,1,0.5039936110961619,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,0,2,closer_to_player1,2,0.5062347968534642,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,0,2,closer_to_player1,3,0.9940335505914867,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,0,2,closer_to_player1,4,0.999936688334373,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,0,2,closer_to_player1,5,0.9999989010385245,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,2,1,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,2,1,equal_to_both,1,0.5000284385312168,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,2,1,equal_to_both,2,0.5000304381471883,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,2,1,equal_to_both,3,0.9938494029172098,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,2,1,equal_to_both,4,0.9999345493025321,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,2,1,equal_to_both,5,0.999998884727597,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,2,2,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,2,2,equal_to_both,1,0.500026772433551,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,2,2,equal_to_both,2,0.9894502513928599,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,2,2,equal_to_both,3,0.999817337720236,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,2,2,equal_to_both,4,0.9999952288639999,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,2,2,equal_to_both,5,0.9999998188612627,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,3,1,closer_to_player2,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,3,1,closer_to_player2,1,0.9822384764675455,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,3,1,closer_to_player2,2,0.9995275339080939,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,3,1,closer_to_player2,3,0.9995446832889545,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,3,1,closer_to_player2,4,0.9995493272807319,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,3,1,closer_to_player2,5,0.9993185571973643,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,3,2,closer_to_player2,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,3,2,closer_to_player2,1,0.9995386962932287,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,3,2,closer_to_player2,2,0.9999994646932852,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,3,2,closer_to_player2,3,0.9999999990780185,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,3,2,closer_to_player2,4,0.999999999996832,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,3,2,closer_to_player2,5,0.9999999999999855,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,5,1,closer_to_player2,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,5,1,closer_to_player2,1,0.9832163562004733,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,5,1,closer_to_player2,2,0.9995552575863569,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,5,1,closer_to_player2,3,0.9999827585874774,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,5,1,closer_to_player2,4,0.9999880982798105,"sampleJointGoal
afterNewGoal"
