participantId,group,stepFromNewGoal,posterior,plotGroup
always_committed_session_25_player1,sampleJointGoal_fromStart,2,0.6236060991395894,"sampleJointGoal
fromStart"
always_committed_session_25_player1,sampleJointGoal_fromStart,3,0.6810170659833237,"sampleJointGoal
fromStart"
always_committed_session_25_player1,sampleJointGoal_fromStart,4,0.7516570663781764,"sampleJointGoal
fromStart"
always_committed_session_25_player1,sampleJointGoal_fromStart,5,0.7639961601056001,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,1,0.719153478958948,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,2,0.7826011386813164,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,3,0.7783870743522378,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,4,0.811886232309216,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,5,0.8606424347891636,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,1,0.6869322690391717,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,2,0.8878291561480247,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,3,0.9369780083530367,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,4,0.9379531959978176,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,5,0.9472929083844586,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,1,0.7017085355665941,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,2,0.8938348993433125,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,3,0.9004325263420571,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,4,0.9665686258234155,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,5,0.9808343129123099,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,1,0.7714703301721747,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,2,0.8002856594163417,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,3,0.8132372318865337,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,4,0.8656832185541358,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,5,0.8687428954752944,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,1,0.6938700282177093,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,2,0.8509938880488599,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,3,0.8449401484691264,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,4,0.8461870389157554,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,5,0.824078928972285,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,1,0.6787545486037039,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,2,0.7922501183365167,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,3,0.8728373255819,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,4,0.9468982034391753,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,5,0.9548079441016449,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,1,0.815945281236462,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,2,0.7553070926533232,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,3,0.8385294605102638,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,4,0.9813847375407118,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,5,0.9857112593884395,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,1,0.700653716480849,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,2,0.7751353926168087,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,3,0.835181154718826,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,4,0.9019270417704103,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,5,0.9997512796599143,"sampleJointGoal
fromStart"
always_committed_session_29_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
