group,participantId,sessionIndex,trialIndex,playerIndex,distanceCondition,nSteps,posteriors
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player1,0,1,1,closer_to_player1,8,"[0.5, 0.49681938270785236, 0.00016848616413764456, 0.00010182070000846177, 0.37518133381451657, 0.9993380290498898, 0.9999994358356208, 0.9999999990520375]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player2,0,1,2,closer_to_player1,14,"[0.5, 0.9965944949268651, 0.996591128772546, 0.9965898734117382, 0.4959674491161572, 0.9991873120953979, 0.9999986076560982, 0.9999986550743863, 0.9999999975853124, 0.9999999999861061, 0.9999999999934086, 0.9999999999981506, 0.9999999999999923, 1.0]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player1,0,3,1,equal_to_both,9,"[0.5, 0.49917488363479323, 0.49083155836593356, 0.999418541134596, 0.999999289410645, 0.9999989106119525, 0.999999999071016, 0.9999999999984371, 0.9999999999999951]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player2,0,3,2,equal_to_both,9,"[0.5, 0.9965307511684823, 0.9999770343379258, 0.9999845621217939, 0.999999817262056, 0.9999999125397482, 0.9999999745199644, 0.9999999997730147, 0.9999999999988451]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player1,0,4,1,closer_to_player2,9,"[0.5, 0.5175657158751764, 0.6496996024287063, 0.982778255507679, 0.9826339910756897, 0.9995101285597177, 0.999689268714243, 0.9998004303444074, 0.9998710798854913]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player2,0,4,2,closer_to_player2,9,"[0.5, 0.4958573312167507, 0.49394554097278986, 0.49385838744046257, 0.9999842096315369, 0.999988638709702, 0.9999999995688159, 0.9999999999999507, 1.0]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player1,0,5,1,closer_to_player1,10,"[0.5, 0.00045979215835324864, 0.00026541338399154856, 1.5883135748202284e-07, 0.0009188017629087778, 0.697729037840365, 0.9996312553816771, 0.9999993809314177, 0.9999999980973742, 0.9999999999899795]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player2,0,5,2,closer_to_player1,12,"[0.5, 0.9965970692741352, 0.9965931864512725, 0.9999884129178866, 0.9999889058877568, 0.9999896902900163, 0.9999999749694369, 0.999999999805732, 0.9999999999451016, 0.9999999999995502, 0.9999999999999979, 1.0]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player1,0,6,1,closer_to_player1,9,"[0.5, 0.9996595131893663, 0.9999997280339049, 0.9999999995251563, 0.9999999999974429, 0.9999999999987299, 0.9999999999993909, 0.9999999999998276, 0.9999999999999997]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player2,0,6,2,closer_to_player1,9,"[0.5, 0.9816980112499243, 0.9842068640565832, 0.9848752624526018, 0.9998355486397877, 0.9998785306220731, 0.9999047800579313, 0.9999181303306942, 0.9999997246323603]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player1,0,7,1,closer_to_player2,9,"[0.5, 0.503438272230645, 0.5059019252740409, 0.5071271343356952, 0.5040087493423605, 0.578722623696503, 0.6370141366857127, 0.6747444539674688, 0.7632061517826328]"
samplePosteriorOnlyGoalAndSignal_fromStart,session_0_player2,0,7,2,closer_to_player2,10,"[0.5, 0.4874930958386636, 0.4877984573981876, 0.4846335989803506, 0.5597180534237177, 0.47935166210174235, 0.6481250775694374, 1.2825610743190737e-05, 0.19311575727872507, 0.3253590656072258]"
